model_id,scene,corridor,split,trained_on,labelled,window_x,window_y,is_window_top1,score,box_x0,box_y0,box_x1,box_y1,box_w_px,box_h_px,box_area_px,kp_blue_x,kp_blue_y,kp_red_x,kp_red_y,kp_green_x,kp_green_y,kp_score_blue,kp_score_red,kp_score_green,kp_score_mean,streak_len_px,streak_len_m,seg_blue_red_px,seg_red_green_px,spacing_ratio,collinearity_px,bearing_deg,blue_utm_x,blue_utm_y,red_utm_x,red_utm_y,green_utm_x,green_utm_y,dist_to_nearest_label_m,matched_label_idx,matched_bool,kp_err_px
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,300,150,1,0.09921,303.78,177.54,311.44,193.43,7.66,15.9,121.73,305.28,181.68,307.61,187.64,306.94,180.35,-4.4641,7.4474,13.7961,5.5931,2.127,6.38,6.401,7.317,0.875,6.116,38.5,694035.83,5155530.97,694042.82,5155513.09,694040.82,5155534.95,119.09,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,180,1,0.28077,281.25,197.85,295.52,205.05,14.26,7.2,102.78,286.06,203.91,289.38,200.96,293.03,200.31,-4.2309,3.8875,7.9747,2.5438,7.843,23.53,4.438,3.708,1.197,1.094,27.3,693978.19,5155464.27,693988.14,5155473.12,693999.09,5155475.08,143.52,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,180,0,0.23108,281.39,194.25,295.45,209.26,14.06,15.01,211.08,293.32,205.83,289.4,200.61,293.0,197.35,-4.8413,4.0571,8.2802,2.4987,8.49,25.47,6.531,4.857,1.345,3.72,92.2,693999.97,5155458.51,693988.2,5155474.17,693998.99,5155483.96,142.47,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,180,0,0.1103,293.41,200.51,300.67,213.91,7.26,13.4,97.26,300.51,200.67,297.21,209.82,300.51,207.86,-4.5857,-2.6072,5.7743,-0.4729,7.192,21.57,9.729,3.838,2.535,3.299,270.0,694021.52,5155473.99,694011.62,5155446.53,694021.52,5155452.41,172.29,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,180,0,0.10509,284.66,198.58,296.56,213.28,11.9,14.7,174.91,287.14,210.83,289.78,203.65,293.75,203.65,-5.2555,0.7278,7.6364,1.0362,9.764,29.29,7.657,3.966,1.931,2.919,47.4,693981.41,5155443.5,693989.34,5155465.06,694001.24,5155465.06,151.61,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,180,0,0.10464,292.61,186.87,301.06,207.92,8.45,21.06,177.94,294.4,204.47,296.35,198.55,294.07,203.81,-5.1856,-3.7338,6.5002,-0.8064,0.734,2.2,6.235,5.735,1.087,4.371,116.3,694003.19,5155462.59,694009.04,5155480.36,694002.21,5155464.56,138.52,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,180,0,0.08882,279.67,193.1,295.7,199.85,16.03,6.75,108.2,285.07,198.72,289.0,196.47,292.92,196.79,-4.8502,3.4047,8.7093,2.4213,8.085,24.25,4.525,3.939,1.149,1.249,13.8,693975.21,5155479.84,693986.99,5155486.59,693998.76,5155485.63,130.02,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,180,0,0.06821,283.47,203.14,296.58,210.49,13.11,7.35,96.36,285.92,204.58,290.19,207.14,293.46,204.58,-4.9019,-0.279,8.0133,0.9441,7.54,22.62,4.97,4.157,1.195,2.556,0.0,693977.77,5155462.25,693990.56,5155454.59,694000.39,5155462.25,162.12,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,180,0,0.06364,288.89,216.48,297.71,226.59,8.82,10.11,89.16,290.69,224.79,292.65,221.2,290.36,224.47,-4.7814,-3.0451,8.0131,0.0622,0.462,1.38,4.088,3.983,1.026,3.923,135.0,693992.06,5155401.63,693997.94,5155412.39,693991.08,5155402.6,204.67,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,210,1,0.84362,288.19,227.86,303.65,235.23,15.46,7.37,114.0,300.85,232.18,295.26,230.9,291.97,233.79,3.4478,2.9186,7.0611,4.4758,9.026,27.08,5.738,4.376,1.311,2.255,190.2,694022.56,5155379.45,694005.78,5155383.29,693995.91,5155374.64,234.3,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,210,0,0.27386,291.24,232.84,305.02,240.34,13.78,7.5,103.35,301.9,234.31,297.31,236.59,293.38,235.61,0.2679,4.2763,6.3925,3.6456,8.627,25.88,5.128,4.056,1.264,1.563,188.7,694025.71,5155373.07,694011.94,5155366.22,694000.13,5155369.16,251.92,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,210,0,0.2072,291.16,223.73,301.53,240.55,10.37,16.82,174.47,301.37,232.47,295.21,230.49,292.94,235.11,0.7983,0.9496,7.303,3.017,8.83,26.49,6.468,5.145,1.257,3.729,197.4,694024.11,5155378.58,694005.64,5155384.52,693998.83,5155370.66,233.07,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,210,0,0.14146,292.8,237.22,308.89,245.22,16.09,8.0,128.7,305.12,244.05,298.88,242.39,302.82,240.39,-4.222,1.2036,7.2245,1.402,4.327,12.98,6.457,4.419,1.461,4.401,122.1,694035.35,5155343.84,694016.63,5155348.84,694028.45,5155354.84,269.72,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,210,0,0.10377,285.21,223.07,301.72,230.36,16.51,7.29,120.39,298.91,225.56,293.96,226.88,289.67,224.57,2.0245,2.7074,7.2994,4.0104,9.302,27.9,5.129,4.88,1.051,1.847,173.9,694016.74,5155399.32,694001.88,5155395.35,693989.0,5155402.3,221.96,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,270,210,0,0.05741,295.62,239.76,305.13,254.65,9.51,14.89,141.54,304.97,246.88,299.72,245.88,303.0,242.24,-4.135,1.7871,8.2773,1.9765,5.032,15.1,5.339,4.898,1.09,4.44,113.0,694034.9,5155335.37,694019.17,5155338.35,694029.0,5155349.27,280.45,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,300,240,1,0.09613,311.73,256.81,324.49,265.91,12.76,9.1,116.05,316.47,256.97,317.45,258.92,320.73,264.45,-4.3314,2.617,8.4864,2.2573,8.597,25.79,2.182,6.419,0.34,0.111,299.6,694069.42,5155305.08,694072.36,5155299.23,694082.18,5155282.66,329.45,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,300,240,0,0.05965,311.21,244.48,321.16,272.8,9.95,28.32,281.78,321.0,244.65,317.02,258.64,313.7,245.65,-4.3903,2.6002,9.3149,2.5083,7.365,22.09,14.549,13.411,1.085,13.324,187.8,694082.99,5155342.06,694071.05,5155300.07,694061.1,5155339.06,328.28,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,300,270,1,0.1026,310.78,293.3,327.18,300.06,16.4,6.76,110.85,323.4,298.94,316.84,297.01,322.09,296.04,-4.6134,-1.9328,6.0531,-0.1644,3.18,9.54,6.838,5.335,1.282,5.178,114.4,694090.21,5155179.19,694070.53,5155184.98,694086.28,5155187.88,440.2,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,300,270,0,0.0761,320.74,293.13,336.75,299.66,16.01,6.52,104.42,323.84,298.51,327.76,296.23,333.97,294.93,-4.6944,-0.5205,7.3053,0.6968,10.745,32.23,4.537,6.343,0.715,0.843,19.5,694091.53,5155180.46,694103.29,5155187.3,694121.92,5155191.22,445.57,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,300,270,0,0.06748,321.0,283.24,330.04,302.51,9.05,19.28,174.42,328.59,289.72,326.33,294.04,322.77,296.7,-4.4951,0.7071,5.9041,0.7053,9.086,27.26,4.877,4.439,1.099,1.028,230.2,694105.77,5155206.84,694098.98,5155193.88,694088.32,5155185.91,438.08,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,330,270,1,0.10841,343.44,302.93,362.51,310.7,19.06,7.77,148.17,362.34,308.92,351.82,306.01,347.22,308.27,-4.6897,-0.8944,6.8997,0.4385,15.133,45.4,10.914,5.13,2.128,2.462,177.5,694207.03,5155149.24,694175.47,5155157.98,694161.67,5155151.18,497.0,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,330,270,0,0.072,338.55,298.25,357.6,305.71,19.05,7.46,142.21,357.44,303.93,348.24,302.63,353.17,299.71,-4.9347,0.8757,7.0982,1.0131,6.003,18.01,9.288,5.728,1.622,5.541,135.3,694192.31,5155164.22,694164.71,5155168.11,694179.5,5155176.88,483.54,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,330,270,0,0.0535,350.83,301.39,361.88,316.58,11.05,15.19,167.94,361.72,307.5,357.49,309.15,354.57,314.1,-5.7769,0.2375,9.0638,1.1748,9.736,29.21,4.538,5.754,0.789,1.654,222.7,694205.16,5155153.51,694192.48,5155148.55,694183.7,5155133.69,512.4,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,330,300,1,0.24894,337.51,315.85,362.28,322.59,24.78,6.73,166.86,362.12,321.14,350.23,318.9,341.97,318.26,-2.5909,3.0297,9.2902,3.243,20.358,61.07,12.103,8.284,1.461,0.536,171.8,694206.36,5155112.57,694170.68,5155119.3,694145.9,5155121.23,531.2,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,330,300,0,0.08185,345.22,312.55,359.0,327.73,13.78,15.18,209.14,348.01,325.25,351.29,319.64,355.23,315.02,-1.0878,2.8644,7.4033,3.06,12.519,37.56,6.498,6.069,1.071,0.553,54.8,694164.03,5155100.25,694173.88,5155117.08,694185.69,5155130.93,534.41,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,330,300,0,0.08081,338.03,312.63,356.17,319.71,18.14,7.07,128.25,356.0,317.62,347.43,316.01,341.49,317.62,-2.938,1.7416,9.2706,2.6914,14.511,43.53,8.724,6.15,1.419,1.607,180.0,694188.01,5155123.15,694162.29,5155127.97,694144.48,5155123.15,520.15,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,360,300,1,0.14064,378.34,332.78,383.37,347.48,5.03,14.7,74.01,379.76,345.03,380.39,339.8,382.27,335.23,5.0437,2.0077,6.6712,4.5742,10.121,30.36,5.266,4.949,1.064,0.691,75.6,694259.27,5155040.91,694261.16,5155056.59,694266.82,5155070.32,624.86,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,360,300,0,0.12088,374.34,331.77,385.88,347.35,11.54,15.58,179.86,379.12,344.86,380.11,339.89,380.44,334.25,4.2019,3.4982,7.021,4.907,10.691,32.07,5.07,5.646,0.898,0.368,82.9,694257.36,5155041.42,694260.32,5155056.34,694261.31,5155073.24,624.73,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,360,300,0,0.07034,373.23,319.19,385.69,333.58,12.46,14.39,179.27,385.52,333.42,380.28,327.2,382.9,321.65,-5.9086,1.6716,10.5589,2.1073,12.059,36.18,8.131,6.146,1.323,3.77,102.6,694276.57,5155075.75,694260.83,5155094.39,694268.7,5155111.06,591.08,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,360,300,0,0.06801,377.27,320.83,384.36,334.26,7.09,13.43,95.14,384.2,328.2,380.65,326.89,382.59,322.96,-6.4931,1.8912,8.9029,1.4337,5.482,16.45,3.777,4.379,0.862,3.001,107.1,694272.59,5155091.4,694261.96,5155095.33,694267.76,5155107.12,590.77,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,360,300,0,0.05811,367.11,317.05,377.72,328.1,10.61,11.06,117.34,375.23,319.16,372.58,323.06,374.9,318.84,-5.4282,2.4368,11.7655,2.9247,0.464,1.39,4.719,4.823,0.978,4.644,135.6,694245.69,5155118.52,694237.73,5155106.81,694244.69,5155119.49,569.47,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,390,300,1,0.1561,412.66,322.93,419.23,338.94,6.57,16.01,105.16,419.07,323.09,415.78,331.91,417.43,335.83,-5.2669,-2.7588,17.2458,3.0734,12.849,38.55,9.414,4.251,2.214,2.13,262.7,694377.2,5155106.73,694367.35,5155080.27,694372.28,5155068.5,659.29,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,30,330,1,0.07505,39.67,347.88,55.73,354.93,16.06,7.05,113.27,42.45,350.92,45.73,351.24,51.96,351.88,3.0014,-1.5388,5.9959,2.4862,9.556,28.67,3.294,6.262,0.526,0.011,354.2,693247.36,5155023.23,693257.19,5155022.27,693275.88,5155020.35,76.22,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,360,330,1,0.05089,391.58,337.45,391.6,353.44,0.02,15.99,0.24,391.75,340.62,391.75,345.61,391.75,350.94,-2.5874,5.4322,7.0678,3.3042,10.326,30.98,4.996,5.329,0.937,0.0,270.0,694295.24,5155054.14,694295.24,5155039.16,694295.24,5155023.17,656.01,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,390,330,1,0.14933,414.4,347.28,414.42,363.23,0.03,15.95,0.44,414.56,350.44,414.56,354.09,414.56,360.4,-5.528,2.6792,6.7091,1.2867,9.966,29.9,3.654,6.312,0.579,0.0,270.0,694363.69,5155024.69,694363.69,5155013.73,694363.69,5154994.8,712.51,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,390,330,0,0.10547,408.22,344.81,408.23,361.1,0.01,16.29,0.23,408.39,347.97,408.39,351.95,408.39,347.3,-5.1384,3.1228,6.2531,1.4125,0.665,1.99,3.989,4.654,0.857,0.0,90.0,694345.16,5155032.1,694345.16,5155020.14,694345.16,5155034.1,697.32,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,390,330,0,0.08202,397.12,342.13,410.71,360.19,13.59,18.06,245.41,400.93,357.07,404.25,350.51,402.92,344.92,-2.7681,2.8723,7.2231,2.4424,12.31,36.93,7.356,5.737,1.282,2.21,80.7,694322.79,5155004.78,694332.74,5155024.48,694328.76,5155041.23,687.22,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,420,330,1,0.27518,431.65,363.92,452.78,371.39,21.14,7.47,157.83,437.43,367.65,441.06,368.95,449.32,368.95,6.316,8.0301,15.5692,9.9718,11.959,35.88,3.858,8.256,0.467,0.897,353.8,694432.28,5154973.04,694443.18,5154969.14,694467.95,5154969.14,793.8,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,420,330,0,0.249,432.92,350.98,439.14,369.45,6.22,18.46,114.87,437.34,366.65,436.69,360.05,435.05,354.78,2.9344,1.5628,8.4036,4.3002,12.089,36.27,6.627,5.524,1.2,0.607,100.9,694432.03,5154976.06,694430.06,5154995.85,694425.15,5155011.67,764.44,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,420,330,0,0.10954,437.01,354.19,444.04,369.23,7.03,15.04,105.76,438.45,366.78,439.73,360.57,442.28,356.64,2.9396,0.0319,9.1109,4.0275,10.838,32.51,6.343,4.683,1.354,1.003,69.3,694435.35,5154975.66,694439.18,5154994.3,694446.85,5155006.07,771.05,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,420,330,0,0.05567,432.4,365.25,451.24,376.65,18.83,11.4,214.72,437.52,367.69,440.83,370.3,449.42,368.99,6.2642,8.7147,13.8352,9.6047,11.966,35.9,4.208,8.689,0.484,2.231,353.7,694432.57,5154972.92,694442.48,5154965.11,694468.25,5154969.02,796.69,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,450,330,1,0.07107,472.95,358.51,482.9,374.67,9.96,16.15,160.82,478.42,371.87,479.42,365.6,479.75,360.99,-3.689,3.3387,11.0312,3.5603,10.96,32.88,6.342,4.627,1.371,0.23,83.0,694555.27,5154960.4,694558.26,5154979.19,694559.25,5154993.04,858.0,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,450,330,0,0.0677,464.57,358.52,480.94,373.14,16.38,14.61,239.29,478.16,361.35,472.92,365.0,476.85,361.02,-5.2375,4.7594,9.8872,3.1364,1.351,4.05,6.388,5.597,1.141,4.829,165.8,694554.47,5154991.96,694538.75,5154981.0,694550.54,5154992.95,843.7,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,480,330,1,0.21645,491.65,360.09,499.64,374.89,7.99,14.8,118.29,493.81,362.89,495.14,366.5,494.14,372.09,-3.5999,5.7248,7.4241,3.183,9.214,27.64,3.855,5.679,0.679,1.201,272.1,694601.43,5154987.34,694605.43,5154976.49,694602.43,5154959.72,892.2,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,480,330,0,0.13192,502.68,360.47,510.38,375.57,7.7,15.1,116.26,504.76,363.26,506.69,367.53,508.29,362.93,-5.5334,5.6545,9.9668,3.3626,3.544,10.63,4.682,4.868,0.962,4.428,5.3,694634.29,5154986.22,694640.06,5154973.42,694644.87,5154987.21,918.81,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,480,330,0,0.05739,486.37,359.77,495.34,374.61,8.96,14.84,133.01,493.84,362.58,492.85,366.2,492.85,371.81,-3.4161,3.6929,8.1644,2.8137,9.289,27.87,3.762,5.607,0.671,0.601,263.8,694601.53,5154988.27,694598.54,5154977.39,694598.54,5154960.57,886.77,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,510,330,1,0.2565,528.58,363.33,533.8,377.47,5.22,14.14,73.86,532.33,375.01,531.35,370.4,530.04,375.01,-0.4513,4.3792,6.5157,3.4812,2.284,6.85,4.708,4.787,0.984,4.605,180.0,694716.99,5154950.98,694714.05,5154964.8,694710.13,5154950.98,978.75,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,510,330,0,0.13114,523.4,363.94,536.55,377.47,13.15,13.53,177.94,532.44,375.33,530.14,370.38,526.19,374.67,-0.0907,4.0462,8.2392,4.0649,6.283,18.85,5.458,5.828,0.936,4.68,174.0,694717.32,5154950.02,694710.42,5154964.87,694698.58,5154952.0,976.0,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,510,330,0,0.05213,522.79,363.56,528.59,377.24,5.8,13.68,79.29,527.46,374.79,526.17,369.91,524.89,374.47,-3.7364,5.0153,10.3978,3.8922,2.597,7.79,5.051,4.737,1.066,4.684,172.8,694702.39,5154951.62,694698.52,5154966.27,694694.66,5154952.59,966.23,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,540,330,1,0.1563,564.13,362.4,571.21,377.6,7.08,15.19,107.61,569.12,375.12,568.15,370.17,566.54,374.79,0.6907,4.5,8.1486,4.4464,2.597,7.79,5.048,4.896,1.031,4.791,172.7,694827.36,5154950.64,694824.46,5154965.5,694819.63,5154951.63,1063.23,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,540,330,0,0.05182,568.61,363.23,568.61,377.54,0.01,14.31,0.07,568.77,375.38,568.77,370.05,568.77,375.05,-0.5244,3.8241,6.105,3.1349,0.333,1.0,5.326,4.993,1.067,0.0,90.0,694826.32,5154949.86,694826.32,5154965.84,694826.32,5154950.86,1064.49,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,0,360,1,0.06948,30.21,364.94,38.62,385.2,8.41,20.26,170.45,35.22,370.09,35.22,374.07,34.25,379.05,4.5729,11.247,14.8481,10.2227,9.019,27.06,3.985,5.075,0.785,0.429,263.8,693225.66,5154965.74,693225.66,5154953.78,693222.75,5154938.84,1.61,0,1,0.947
