model_id,scene,corridor,split,trained_on,labelled,window_x,window_y,is_window_top1,score,box_x0,box_y0,box_x1,box_y1,box_w_px,box_h_px,box_area_px,kp_blue_x,kp_blue_y,kp_red_x,kp_red_y,kp_green_x,kp_green_y,kp_score_blue,kp_score_red,kp_score_green,kp_score_mean,streak_len_px,streak_len_m,seg_blue_red_px,seg_red_green_px,spacing_ratio,collinearity_px,bearing_deg,blue_utm_x,blue_utm_y,red_utm_x,red_utm_y,green_utm_x,green_utm_y,dist_to_nearest_label_m,matched_label_idx,matched_bool,kp_err_px
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,200,120,1,0.15714,252.25,178.92,264.0,184.0,11.75,5.08,59.71,260.9,180.03,258.29,183.21,261.88,181.62,-9.1776,-9.7547,1.1755,-5.919,1.866,5.6,4.112,3.926,1.047,3.889,301.7,693902.7,5155535.91,693894.87,5155526.38,693905.64,5155531.15,126.72,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,200,120,0,0.1238,257.91,177.47,264.0,183.64,6.09,6.17,37.56,261.6,180.23,263.2,182.18,261.6,181.53,-9.3342,-10.3218,0.6968,-6.3198,1.298,3.89,2.522,1.729,1.459,1.603,270.0,693904.79,5155535.31,693909.6,5155529.47,693904.79,5155531.41,114.48,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,120,1,0.59743,275.67,157.33,283.37,169.09,7.71,11.76,90.65,279.68,159.78,280.0,163.7,280.32,166.97,1.6085,1.1542,-7.1536,-1.4636,7.216,21.65,3.933,3.283,1.198,0.029,275.1,693959.04,5155596.66,693960.0,5155584.9,693960.97,5155575.09,39.67,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,120,0,0.36193,285.08,143.36,290.34,160.84,5.26,17.48,91.89,287.55,157.71,287.22,153.09,286.23,146.17,2.9068,3.5733,1.4198,2.6333,11.618,34.85,4.629,6.996,0.662,0.196,96.5,693982.64,5155602.87,693981.66,5155616.73,693978.7,5155637.5,2.23,26,1,0.778
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,120,0,0.24434,279.21,175.91,289.63,184.0,10.42,8.09,84.36,289.14,179.63,286.86,179.95,283.61,178.01,-3.7722,-4.5456,0.5154,-2.6008,5.769,17.31,2.303,3.793,0.607,0.95,163.7,693987.43,5155537.11,693980.59,5155536.14,693970.82,5155541.97,80.5,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,120,0,0.09976,281.0,178.5,293.69,183.99,12.68,5.49,69.58,290.27,180.92,287.02,180.6,283.44,178.66,0.1682,-3.9409,-1.2606,-1.6778,7.194,21.58,3.268,4.068,0.803,0.715,161.7,693990.82,5155533.24,693981.06,5155534.21,693970.33,5155540.02,82.41,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,120,0,0.07855,278.35,141.06,288.68,152.74,10.33,11.68,120.62,287.18,152.58,286.51,152.58,286.18,145.12,-7.6621,-4.9444,2.2568,-3.4499,7.53,22.59,0.666,7.471,0.089,0.66,97.6,693981.53,5155618.26,693979.53,5155618.26,693978.53,5155640.65,4.67,26,1,2.599
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,120,1,0.28035,280.06,175.97,289.64,183.71,9.58,7.73,74.09,289.15,179.36,286.83,179.68,283.2,178.07,-3.9107,-4.6715,0.548,-2.6781,6.087,18.26,2.336,3.976,0.587,0.804,167.8,693987.44,5155537.93,693980.5,5155536.96,693969.6,5155541.79,79.68,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,120,0,0.23781,282.22,142.68,290.3,160.93,8.08,18.25,147.56,287.88,157.78,286.91,152.8,285.94,145.83,2.0213,2.7246,1.7961,2.1807,12.105,36.32,5.072,7.037,0.721,0.16,99.2,693983.63,5155602.65,693980.72,5155617.59,693977.81,5155638.5,3.33,26,1,0.805
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,120,0,0.12031,281.18,178.54,293.85,183.99,12.67,5.45,69.03,290.44,180.94,286.86,181.58,283.61,178.7,-0.1508,-4.196,-1.5092,-1.952,7.182,21.55,3.631,4.344,0.836,1.725,161.8,693991.31,5155533.17,693980.59,5155531.25,693970.84,5155539.9,85.38,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,120,0,0.09958,280.28,172.38,292.75,183.12,12.47,10.73,133.89,290.29,181.0,287.01,179.05,282.74,177.75,-0.605,-4.011,0.693,-1.3077,8.221,24.66,3.819,4.461,0.856,0.494,156.7,693990.87,5155532.99,693981.02,5155538.85,693968.22,5155542.75,77.77,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,120,0,0.08261,283.35,143.03,289.53,153.78,6.18,10.75,66.5,287.74,153.62,287.09,152.64,286.11,145.15,-5.8473,0.1593,2.3727,-1.1051,8.627,25.88,1.174,7.558,0.155,0.455,100.9,693983.22,5155615.14,693981.27,5155618.08,693978.34,5155640.56,3.02,26,1,2.042
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,120,0,0.07054,283.69,151.18,290.49,161.31,6.79,10.13,68.85,287.74,158.21,287.09,153.3,287.09,151.34,2.2327,1.1432,-8.8348,-1.8197,6.894,20.68,4.945,1.961,2.522,0.184,95.4,693983.21,5155601.38,693981.27,5155616.09,693981.27,5155621.97,2.66,26,1,2.467
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,120,0,0.06383,280.0,164.4,290.2,174.72,10.2,10.31,105.17,281.81,166.57,284.77,169.56,281.48,170.89,0.694,-5.0701,-1.8849,-2.087,4.337,13.01,4.211,3.549,1.187,3.179,265.6,693965.43,5155576.3,693974.31,5155567.32,693964.44,5155563.33,50.18,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,120,0,0.06152,284.16,175.74,292.29,184.0,8.14,8.26,67.2,290.18,179.87,286.92,179.21,284.32,177.89,-0.671,-5.6616,-1.8114,-2.7146,6.185,18.56,3.321,2.92,1.137,0.417,161.3,693990.54,5155536.39,693980.77,5155538.37,693972.96,5155542.33,78.26,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,160,1,0.06377,79.38,210.07,87.71,217.68,8.33,7.62,63.46,84.21,212.55,82.88,214.21,87.54,215.2,-0.5321,-0.9429,-8.217,-3.2306,4.257,12.77,2.126,4.769,0.446,2.126,321.5,693372.63,5155438.35,693368.63,5155433.38,693382.63,5155430.4,501.45,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,80,160,1,0.15895,125.06,179.97,137.11,187.55,12.05,7.57,91.25,135.97,184.75,131.09,183.76,127.18,183.1,-6.6998,-7.0921,0.5825,-4.4031,8.945,26.83,4.983,3.963,1.258,0.072,169.4,693527.92,5155521.76,693513.27,5155524.72,693501.54,5155526.7,479.5,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,80,160,0,0.08511,80.11,208.83,85.82,217.01,5.71,8.18,46.73,83.44,212.59,83.12,214.23,82.8,208.99,-0.4312,-3.1757,-5.901,-3.1693,3.656,10.97,1.667,5.246,0.318,0.597,100.0,693370.31,5155438.22,693369.36,5155433.31,693368.41,5155449.02,501.59,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,120,160,1,0.09489,120.0,216.11,125.7,223.76,5.7,7.65,43.56,122.06,219.93,123.01,218.94,122.37,221.93,-0.084,-6.8691,-2.3066,-3.0866,2.02,6.06,1.377,3.059,0.45,1.094,279.0,693486.17,5155416.2,693489.02,5155419.19,693487.12,5155410.22,532.78,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,160,1,0.2107,276.81,160.0,283.0,169.32,6.18,9.32,57.64,279.9,160.83,280.23,163.83,281.86,166.49,0.9065,0.9722,-8.3325,-2.1513,5.986,17.96,3.013,3.121,0.966,0.67,289.0,693959.71,5155593.5,693960.69,5155584.52,693965.57,5155576.53,39.57,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,160,0,0.10307,277.58,160.02,290.74,160.97,13.16,0.95,12.55,279.72,160.5,284.33,160.5,279.72,160.81,1.4289,-3.5743,-8.2667,-3.4707,0.318,0.95,4.607,4.618,0.998,4.607,270.0,693959.16,5155594.51,693972.98,5155594.51,693959.16,5155593.56,24.61,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,160,0,0.10151,277.73,160.0,283.39,164.81,5.67,4.81,27.28,279.77,160.8,280.72,163.37,280.72,160.16,1.5593,-0.105,-8.5687,-2.3715,1.142,3.43,2.735,3.208,0.852,2.654,34.2,693959.32,5155593.59,693962.15,5155585.89,693962.15,5155595.52,37.59,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,160,0,0.06847,280.22,173.49,292.33,183.56,12.11,10.07,121.94,290.2,180.8,286.93,179.17,282.67,177.55,0.2357,-3.3392,0.5755,-0.8427,8.199,24.6,3.654,4.555,0.802,0.194,156.7,693990.61,5155533.61,693980.79,5155538.48,693968.02,5155543.35,78.15,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,1,0.36474,306.2,215.72,313.48,224.0,7.29,8.28,60.32,309.34,217.54,309.67,221.85,308.35,217.54,-1.189,0.8663,-5.2578,-1.8602,0.994,2.98,4.318,4.504,0.959,4.305,180.0,694048.03,5155423.37,694049.02,5155410.46,694045.05,5155423.37,216.16,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.13227,280.0,160.0,291.04,163.09,11.04,3.09,34.15,287.63,160.77,284.38,161.08,287.96,162.63,0.6724,-4.7174,-4.9281,-2.991,1.884,5.65,3.262,3.892,0.838,3.252,279.9,693982.89,5155593.68,693973.15,5155592.75,693983.87,5155588.11,26.13,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.12487,280.01,160.0,283.18,169.84,3.17,9.84,31.17,281.12,166.72,281.12,163.77,280.17,160.16,0.9443,-0.0875,-8.0126,-2.3852,6.625,19.88,2.951,3.729,0.791,0.423,98.3,693963.36,5155575.84,693963.36,5155584.69,693960.51,5155595.51,37.91,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.11291,280.0,163.58,281.92,168.71,1.92,5.14,9.87,281.12,166.63,280.8,164.06,280.16,167.27,-0.0709,-4.9972,-8.5993,-4.5558,1.155,3.47,2.589,3.274,0.791,2.313,213.8,693963.36,5155576.12,693962.4,5155583.83,693960.48,5155574.19,39.16,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.08688,280.32,175.63,291.92,180.31,11.61,4.69,54.4,289.77,179.22,287.12,178.28,283.8,177.66,-3.077,-4.6323,0.1267,-2.5275,6.17,18.51,2.814,3.374,0.834,0.235,165.3,693989.3,5155538.34,693981.35,5155541.16,693971.4,5155543.03,75.46,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.0844,303.04,178.76,311.87,195.92,8.84,17.16,151.63,306.14,181.89,307.45,187.17,305.49,181.56,0.4348,2.2805,-4.6115,-0.6321,0.733,2.2,5.439,5.943,0.915,4.125,153.3,694038.43,5155530.32,694042.36,5155514.48,694036.47,5155531.31,117.66,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.08216,280.0,162.91,284.12,168.28,4.12,5.37,22.16,280.79,166.54,280.79,163.7,280.48,167.17,0.7109,-2.8088,-8.9636,-3.6871,0.707,2.12,2.845,3.491,0.815,1.276,243.4,693962.38,5155576.37,693962.38,5155584.91,693961.43,5155574.48,38.28,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.07798,280.59,175.36,289.62,186.52,9.04,11.16,100.89,283.33,186.03,286.88,179.79,283.65,177.49,-3.1972,-6.2735,0.7003,-2.9235,8.543,25.63,7.178,3.962,1.812,3.312,87.8,693969.99,5155517.92,693980.64,5155536.63,693970.95,5155543.53,80.01,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.0548,281.02,174.32,288.34,181.42,7.32,7.1,51.96,288.17,176.74,286.84,177.71,283.51,177.71,-7.2375,-5.7514,0.5336,-4.1517,4.757,14.27,1.646,3.327,0.495,0.677,191.7,693984.51,5155545.77,693980.52,5155542.87,693970.54,5155542.87,73.78,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,200,1,0.25433,57.68,257.22,63.96,263.36,6.28,6.14,38.56,59.17,260.61,60.16,260.29,61.81,258.67,-0.9639,-6.4222,-1.1805,-2.8555,3.278,9.83,1.042,2.311,0.451,0.326,36.3,693297.51,5155294.16,693300.48,5155295.13,693305.44,5155299.98,350.55,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,200,0,0.17439,59.82,255.83,62.64,263.96,2.81,8.13,22.87,59.98,260.54,60.6,260.54,61.85,258.59,-3.1314,-8.3957,-1.6263,-4.3845,2.706,8.12,0.625,2.318,0.27,0.451,46.1,693299.94,5155294.37,693301.81,5155294.37,693305.56,5155300.23,350.08,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,200,1,0.30173,77.63,209.49,87.17,219.26,9.55,9.76,93.17,84.05,212.26,82.73,214.21,80.1,219.09,-0.7709,-0.624,-4.3273,-1.9074,7.892,23.68,2.355,5.546,0.425,0.163,240.0,693372.14,5155439.22,693368.19,5155433.36,693360.29,5155418.72,501.31,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,80,200,1,0.09344,91.2,224.97,103.51,238.03,12.31,13.06,160.73,101.02,233.62,97.69,230.69,93.37,231.01,-6.4981,0.1377,-2.9859,-3.1154,8.085,24.25,4.438,4.337,1.023,1.706,161.2,693423.05,5155375.13,693413.07,5155383.94,693400.1,5155382.96,470.05,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,80,200,0,0.07351,80.05,208.76,86.0,217.61,5.95,8.85,52.64,83.19,212.53,82.86,214.5,82.53,208.93,-0.4003,-2.4835,-5.6449,-2.8429,3.664,10.99,1.993,5.58,0.357,0.68,100.4,693369.58,5155438.41,693368.59,5155432.51,693367.6,5155449.22,500.61,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,200,1,0.10388,297.46,259.35,304.0,264.0,6.54,4.65,30.38,302.86,261.84,300.89,261.18,301.55,261.84,-6.4149,-9.9774,-2.5397,-6.3106,1.308,3.92,2.071,0.932,2.222,0.664,180.0,694028.57,5155290.47,694022.68,5155292.46,694024.65,5155290.47,326.42,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,200,1,0.23958,308.33,258.67,322.66,264.0,14.33,5.33,76.35,310.83,260.17,317.83,259.5,312.16,262.5,-0.0588,-4.8226,-2.9911,-2.6242,2.685,8.06,7.03,6.409,1.097,6.406,299.8,694052.49,5155295.49,694073.48,5155297.49,694056.49,5155288.5,331.42,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,200,0,0.10454,307.04,232.14,316.13,250.24,9.09,18.1,164.55,311.75,237.24,312.07,240.53,313.05,246.46,-3.3514,1.5378,-0.5497,-0.7877,9.305,27.91,3.307,6.003,0.551,0.138,278.0,694055.25,5155364.27,694056.22,5155354.4,694059.15,5155336.63,271.97,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,240,1,0.1093,75.84,256.64,86.53,270.27,10.69,13.63,145.7,83.78,260.8,81.51,262.46,84.75,266.12,-8.5201,-0.2077,-5.7531,-4.827,5.406,16.22,2.812,4.885,0.576,2.53,280.4,693371.33,5155293.61,693364.53,5155288.62,693374.25,5155277.65,363.36,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,240,0,0.08021,59.29,245.02,66.72,256.49,7.44,11.47,85.26,64.3,250.1,63.65,251.74,64.62,247.15,-1.9402,-2.1449,-6.0631,-3.3827,2.966,8.9,1.761,4.688,0.376,0.464,83.7,693312.89,5155325.7,693310.95,5155320.78,693313.86,5155334.54,377.85,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,80,240,1,0.07705,80.0,257.53,86.94,269.11,6.94,11.57,80.37,80.17,262.99,81.16,262.66,84.79,266.63,-6.9822,-0.3816,-6.1375,-4.5004,5.887,17.66,1.046,5.383,0.194,0.873,321.8,693360.5,5155287.03,693363.47,5155288.02,693374.38,5155276.12,362.4,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,240,1,0.0672,289.98,240.0,304.0,242.73,14.02,2.73,38.29,294.38,241.37,297.97,241.06,301.88,240.76,-0.8918,-2.0844,-0.8296,-1.2686,7.525,22.57,3.6,3.925,0.917,0.013,4.6,694003.14,5155351.9,694013.9,5155352.81,694025.64,5155353.72,265.46,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,240,1,0.05694,295.41,240.05,306.1,244.4,10.7,4.36,46.61,304.32,243.31,298.16,241.76,302.05,240.82,-2.14,-4.4293,-0.8893,-2.4862,3.369,10.11,6.352,4.0,1.588,3.504,132.3,694032.95,5155346.06,694014.48,5155350.73,694026.15,5155353.53,267.6,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,240,0,0.05642,336.7,299.39,343.97,303.99,7.27,4.6,33.45,338.85,300.87,339.51,300.54,339.51,301.85,-5.6267,-8.9862,-2.7937,-5.8022,1.187,3.56,0.738,1.316,0.561,0.732,303.8,694136.54,5155173.4,694138.52,5155174.38,694138.52,5155170.44,468.45,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,320,280,1,0.11299,371.28,315.1,384.0,329.99,12.72,14.9,189.39,372.1,329.16,381.23,325.19,374.71,318.9,-2.0306,-0.1796,-2.0713,-1.4272,10.587,31.76,9.956,9.059,1.099,7.869,75.7,694236.3,5155088.51,694263.69,5155100.42,694244.12,5155119.29,587.11,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,360,280,1,0.06371,413.52,331.57,422.32,339.38,8.79,7.81,68.7,418.25,337.26,416.94,332.05,416.62,337.59,-1.3039,-2.5262,-2.7749,-2.2017,1.661,4.98,5.368,5.543,0.969,5.362,191.3,694374.74,5155064.21,694370.83,5155079.84,694369.86,5155063.24,661.68,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,400,280,1,0.3775,414.2,320.89,419.52,340.37,5.32,19.48,103.68,417.36,336.9,417.03,330.96,416.36,336.9,0.4661,4.017,-2.1772,0.7686,0.998,2.99,5.952,5.98,0.995,5.942,180.0,694372.07,5155065.29,694371.08,5155083.12,694369.08,5155065.29,659.16,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,400,280,0,0.05378,422.57,338.74,441.85,344.0,19.28,5.26,101.5,426.06,340.54,431.71,342.19,425.73,341.86,-1.8518,-0.4734,-1.6811,-1.3354,1.358,4.07,5.885,5.992,0.982,5.882,255.8,694398.17,5155054.37,694415.13,5155049.43,694397.18,5155050.42,712.47,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,400,280,0,0.0528,421.98,335.22,430.0,343.33,8.02,8.11,65.02,426.63,339.92,425.35,336.03,425.35,341.54,-1.1879,-2.7271,-1.4096,-1.7748,2.068,6.2,4.098,5.514,0.743,3.421,231.6,694399.89,5155056.23,694396.05,5155067.91,694396.05,5155051.37,686.23,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,320,1,0.89851,31.14,370.07,39.11,382.14,7.97,12.07,96.21,35.29,370.89,34.96,374.15,34.3,380.02,0.7072,6.0268,2.0691,2.9343,9.189,27.57,3.279,5.91,0.555,0.024,263.8,693225.88,5154963.34,693224.88,5154953.55,693222.89,5154935.93,2.03,0,1,0.771
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,320,0,0.40092,32.61,375.89,40.16,383.27,7.55,7.38,55.72,39.01,381.82,35.4,376.05,34.09,379.58,-7.542,-5.2373,2.0197,-3.5865,5.412,16.24,6.812,3.766,1.809,3.756,155.5,693237.04,5154930.53,693226.21,5154947.86,693222.27,5154937.27,4.62,0,1,4.665
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,320,0,0.27191,31.34,379.13,38.82,384.0,7.48,4.87,36.45,34.75,381.89,37.03,381.24,34.43,379.94,-9.1827,-9.2429,1.0385,-5.7957,1.975,5.93,2.368,2.909,0.814,2.353,99.5,693224.26,5154930.33,693231.09,5154932.28,693223.29,5154936.18,20.68,,0,
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,320,0,0.15648,31.34,374.28,43.27,383.98,11.93,9.7,115.72,39.79,379.29,35.15,375.09,34.82,379.61,-6.7544,-2.2324,1.7563,-2.4102,4.981,14.94,6.26,4.539,1.379,4.496,183.7,693239.38,5154938.13,693225.46,5154950.74,693224.47,5154937.16,2.06,0,1,3.434
kprcnn-nojitter-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,320,0,0.12749,31.74,367.16,34.85,382.37,3.11,15.21,47.28,34.69,370.63,34.07,374.27,34.07,379.89,0.1651,3.9065,1.5468,1.8728,9.281,27.84,3.691,5.622,0.656,0.377,266.2,693224.07,5154964.11,693222.2,5154953.2,693222.2,5154936.33,4.45,0,1,1.317
