model_id,scene,corridor,split,trained_on,labelled,window_x,window_y,is_window_top1,score,box_x0,box_y0,box_x1,box_y1,box_w_px,box_h_px,box_area_px,kp_blue_x,kp_blue_y,kp_red_x,kp_red_y,kp_green_x,kp_green_y,kp_score_blue,kp_score_red,kp_score_green,kp_score_mean,streak_len_px,streak_len_m,seg_blue_red_px,seg_red_green_px,spacing_ratio,collinearity_px,bearing_deg,blue_utm_x,blue_utm_y,red_utm_x,red_utm_y,green_utm_x,green_utm_y,dist_to_nearest_label_m,matched_label_idx,matched_bool,kp_err_px
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,120,1,0.80542,283.41,141.14,290.24,166.18,6.83,25.04,171.05,287.8,158.11,287.15,152.84,285.85,145.26,0.7655,5.5336,10.8054,5.7015,12.997,38.99,5.311,7.689,0.691,0.148,98.6,693983.41,5155601.67,693981.46,5155617.48,693977.55,5155640.21,2.59,26,1,0.806
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,120,0,0.42738,277.6,157.2,283.78,167.99,6.18,10.78,66.65,281.34,165.86,280.69,163.25,280.04,157.37,0.8514,2.8132,-9.1617,-1.8324,8.595,25.78,2.694,5.918,0.455,0.247,98.7,693964.02,5155578.41,693962.07,5155586.25,693960.12,5155603.9,37.35,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,120,0,0.06179,281.59,145.47,295.69,161.51,14.1,16.04,226.21,287.98,158.4,287.66,152.51,286.02,145.63,2.2266,2.6382,-0.3893,1.4918,12.917,38.75,5.901,7.067,0.835,0.573,98.8,693983.95,5155600.8,693982.97,5155618.47,693978.05,5155639.1,2.11,26,1,0.641
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,120,0,0.05096,278.97,147.71,299.24,156.23,20.28,8.52,172.85,287.78,156.07,287.44,152.79,296.09,150.49,-1.3133,1.8887,-1.9918,-0.4721,10.007,30.02,3.295,8.943,0.368,2.908,33.8,693983.33,5155607.8,693982.33,5155617.63,694008.26,5155624.52,1.88,26,1,4.458
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,90,150,1,0.12614,124.85,179.97,137.34,186.28,12.49,6.31,78.78,134.88,184.78,130.93,183.12,126.99,182.79,-4.3002,-1.5629,2.3827,-1.1602,8.137,24.41,4.28,3.959,1.081,0.644,165.8,693524.63,5155521.65,693512.8,5155526.63,693500.96,5155527.63,479.59,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,90,150,0,0.08044,125.33,178.09,134.72,189.28,9.4,11.2,105.2,134.56,183.19,131.0,183.52,127.43,183.85,-7.8532,-1.2499,0.9056,-2.7325,7.159,21.48,3.579,3.579,1.0,0.0,185.3,693523.68,5155526.43,693512.99,5155525.44,693502.3,5155524.46,479.63,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,150,1,0.20007,276.29,156.18,288.0,169.07,11.71,12.89,150.93,279.71,159.65,281.33,163.29,286.54,156.35,1.6667,3.5054,-7.8619,-0.8966,7.588,22.77,3.983,8.675,0.459,3.981,25.8,693959.12,5155597.04,693964.0,5155586.13,693979.61,5155606.95,36.36,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,150,1,0.47006,304.08,179.64,310.3,194.9,6.22,15.27,94.91,307.84,192.41,307.52,187.44,306.21,182.13,0.8455,1.4891,-3.2577,-0.3077,10.418,31.25,4.989,5.469,0.912,0.459,99.0,694043.53,5155498.76,694042.55,5155513.69,694038.62,5155529.62,118.43,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,150,0,0.40628,277.27,158.18,283.89,173.04,6.62,14.86,98.44,280.08,160.66,280.75,163.96,281.08,170.57,2.4179,2.4366,-0.9151,1.3131,9.958,29.88,3.369,6.614,0.509,0.329,275.7,693960.25,5155594.03,693962.24,5155584.12,693963.23,5155564.3,39.01,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,150,0,0.23164,276.5,155.88,285.64,169.1,9.15,13.22,120.94,279.93,159.35,280.58,163.31,280.58,168.93,1.7048,4.4538,-8.9111,-0.9175,9.608,28.83,4.02,5.619,0.715,0.382,273.9,693959.78,5155597.96,693961.74,5155586.06,693961.74,5155569.2,37.7,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,150,0,0.13435,279.98,174.7,292.18,181.66,12.2,6.96,84.9,290.04,178.51,287.4,178.18,283.44,177.85,0.3171,-2.9479,1.3804,-0.4168,6.625,19.88,2.658,3.969,0.67,0.066,174.3,693990.11,5155540.46,693982.2,5155541.45,693970.33,5155542.45,75.14,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,150,0,0.05392,275.67,157.15,288.92,165.53,13.25,8.38,111.01,279.81,159.89,280.8,163.11,288.75,157.31,1.7889,1.0878,-7.2702,-1.4645,9.307,27.92,3.372,9.841,0.343,3.372,16.1,693959.43,5155596.33,693962.41,5155586.66,693986.26,5155604.07,36.82,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,300,150,1,0.38554,303.66,178.65,310.31,195.28,6.66,16.63,110.71,306.49,181.48,307.15,186.8,307.15,192.45,1.6839,3.4251,-4.1089,0.3334,10.997,32.99,5.363,5.655,0.949,0.342,273.5,694039.46,5155531.57,694041.46,5155515.6,694041.46,5155498.64,116.23,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,60,180,1,0.78007,78.96,209.99,85.19,222.69,6.23,12.7,79.09,83.71,212.43,82.73,215.04,80.43,220.25,-2.499,-0.2658,-0.5026,-1.0891,8.473,25.42,2.784,5.692,0.489,0.101,247.2,693371.13,5155438.7,693368.18,5155430.88,693361.29,5155415.26,498.93,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,60,180,0,0.3189,77.07,208.53,87.03,219.51,9.96,10.99,109.39,84.21,212.02,82.55,214.02,79.56,219.35,-1.385,2.2033,-2.4528,-0.5449,8.674,26.02,2.597,6.107,0.425,0.331,237.6,693372.63,5155439.93,693367.65,5155433.94,693358.69,5155417.96,501.71,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,60,180,0,0.05274,78.55,210.47,88.92,216.37,10.37,5.9,61.16,83.9,212.27,83.25,213.91,87.14,214.24,-1.5161,0.391,-6.4532,-2.5261,3.79,11.37,1.762,3.902,0.451,1.737,328.8,693371.7,5155439.18,693369.76,5155434.26,693381.43,5155433.28,502.62,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,180,1,0.05554,281.72,183.1,287.9,200.49,6.17,17.39,107.38,283.51,186.54,285.14,191.13,285.79,197.37,0.3939,-0.9042,-0.0539,-0.188,11.065,33.19,4.873,6.268,0.777,0.646,281.9,693970.53,5155516.38,693975.41,5155502.6,693977.36,5155483.89,114.29,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,180,1,0.47275,304.1,180.0,310.54,196.28,6.44,16.28,104.84,307.8,193.45,307.48,187.47,306.51,181.16,3.3299,3.1811,-2.5353,1.3252,12.357,37.07,5.988,6.385,0.938,0.303,96.0,694043.41,5155495.64,694042.44,5155513.58,694039.54,5155532.51,118.47,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,180,0,0.32964,305.54,188.76,311.22,208.74,5.68,19.99,113.44,308.22,192.25,308.53,198.25,307.27,192.59,1.933,4.3699,-9.5943,-1.0971,1.003,3.01,6.004,5.801,1.035,5.76,199.4,694044.66,5155499.24,694045.6,5155481.25,694041.82,5155498.24,148.73,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,180,0,0.05557,305.5,214.83,313.53,228.0,8.03,13.17,105.69,309.19,217.3,309.52,222.57,307.91,217.3,-0.3829,1.1717,-5.2389,-1.4834,1.284,3.85,5.277,5.506,0.958,5.267,180.0,694047.58,5155424.09,694048.55,5155408.29,694043.73,5155424.09,218.08,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,300,180,1,0.11973,303.87,180.0,311.37,196.42,7.5,16.42,123.1,307.62,193.63,307.62,187.39,306.32,181.15,1.9882,3.6756,-3.6161,0.6826,12.548,37.64,6.24,6.375,0.979,0.648,96.0,694042.87,5155495.11,694042.87,5155513.83,694038.95,5155532.55,118.47,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,300,180,0,0.11933,305.78,215.41,313.03,228.0,7.25,12.59,91.29,309.24,217.56,309.24,222.86,308.58,217.56,-4.6214,0.9133,-1.9454,-1.8845,0.659,1.98,5.302,5.343,0.992,5.302,180.0,694047.72,5155423.32,694047.72,5155407.41,694045.74,5155423.32,218.69,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,30,210,1,0.05667,60.25,245.78,67.57,258.0,7.32,12.22,89.48,64.41,249.58,63.74,251.89,65.74,255.85,-1.7484,1.9564,-4.7345,-1.5088,6.413,19.24,2.405,4.437,0.542,1.131,282.0,693313.23,5155327.26,693311.23,5155320.32,693317.22,5155308.44,377.47,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,60,210,1,0.84108,78.98,210.0,85.73,223.32,6.75,13.32,89.89,83.64,212.16,82.68,215.16,80.43,220.16,-0.2283,-0.3295,-0.7642,-0.4407,8.614,25.84,3.148,5.478,0.575,0.224,248.1,693370.92,5155439.51,693368.03,5155430.52,693361.28,5155415.53,498.54,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,60,210,0,0.10448,60.21,246.79,66.57,256.64,6.36,9.85,62.63,64.5,249.58,63.55,251.55,65.45,254.18,-2.1913,1.3355,-8.4044,-3.0867,4.694,14.08,2.189,3.246,0.674,1.334,281.7,693313.5,5155327.26,693310.64,5155321.35,693316.36,5155313.47,378.34,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,60,210,0,0.08208,79.61,220.73,88.02,232.36,8.41,11.63,97.74,81.39,228.54,83.33,225.55,80.1,220.9,-0.4027,-1.4156,-4.8997,-2.2393,7.749,23.25,3.564,5.664,0.629,2.412,99.6,693364.17,5155390.39,693369.99,5155399.36,693360.29,5155413.31,469.33,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,60,210,0,0.05456,84.02,242.63,92.83,258.0,8.81,15.37,135.43,88.75,245.41,89.08,247.7,86.14,254.24,-2.2939,-2.808,-2.2496,-2.4505,9.21,27.63,2.313,7.171,0.323,0.962,253.5,693386.25,5155339.78,693387.23,5155332.91,693378.42,5155313.29,412.97,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,60,210,0,0.05387,77.08,210.0,82.65,223.27,5.57,13.27,73.91,82.49,212.16,82.16,214.81,79.54,219.79,-2.1138,-2.6677,0.2643,-1.5057,8.179,24.54,2.674,5.624,0.475,0.651,248.9,693367.46,5155439.53,693366.47,5155431.57,693358.61,5155416.64,499.11,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,210,1,0.88703,309.51,235.62,315.59,247.83,6.07,12.21,74.18,312.23,237.77,312.55,240.74,313.51,245.36,0.115,3.2385,-1.7835,0.5233,7.698,23.1,2.988,4.719,0.633,0.178,279.6,694056.69,5155362.7,694057.65,5155353.79,694060.53,5155339.92,272.94,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,210,0,0.24028,305.86,214.55,313.44,231.43,7.58,16.88,128.0,310.97,228.62,309.65,222.0,308.0,217.7,3.1828,3.4775,-7.7439,-0.3612,11.321,33.96,6.751,4.609,1.465,0.463,105.2,694052.9,5155390.14,694048.95,5155410.0,694044.0,5155422.91,216.57,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,210,0,0.10153,292.6,220.1,300.43,242.7,7.82,22.61,176.89,300.27,232.9,292.77,234.89,297.01,223.92,-2.4879,-6.4733,1.9673,-2.3313,9.551,28.65,7.759,11.762,0.66,7.729,110.0,694020.8,5155377.31,693998.3,5155371.33,694011.02,5155404.24,245.67,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,270,210,0,0.07986,294.68,221.12,301.48,235.49,6.8,14.38,97.74,300.03,232.39,298.73,228.8,297.11,223.57,-0.4777,-3.2234,-0.774,-1.4917,9.29,27.87,3.82,5.472,0.698,0.102,108.3,694020.08,5155378.83,694016.2,5155389.61,694011.34,5155405.3,229.25,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,300,210,1,0.38126,309.01,234.52,315.03,248.53,6.03,14.0,84.39,312.02,237.29,312.02,240.55,313.29,246.08,-0.3472,3.0562,-0.6153,0.6979,8.884,26.65,3.256,5.68,0.573,0.465,278.2,694056.06,5155364.13,694056.06,5155354.36,694059.86,5155337.75,271.96,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,300,210,0,0.18542,307.03,212.67,313.46,233.02,6.44,20.35,130.96,311.05,229.57,310.08,223.33,310.41,229.57,4.109,2.7152,-5.8836,0.3135,0.644,1.93,6.31,6.244,1.011,6.236,180.0,694053.15,5155387.29,694050.25,5155406.0,694051.22,5155387.29,220.79,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,30,240,1,0.1052,59.88,245.74,67.62,260.37,7.74,14.63,113.19,64.24,249.56,63.59,252.22,61.98,258.21,-2.4017,0.9002,-0.1335,-0.545,8.934,26.8,2.737,6.198,0.442,0.048,255.4,693312.71,5155327.31,693310.78,5155319.33,693305.94,5155301.37,376.4,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,60,240,1,0.11355,78.26,253.93,86.53,272.27,8.27,18.34,151.66,84.38,264.9,82.06,262.61,84.71,265.23,-8.6357,-0.1416,-2.6902,-3.8225,0.465,1.4,3.258,3.724,0.875,0.0,315.3,693373.14,5155281.3,693366.19,5155288.18,693374.13,5155280.32,363.58,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,60,240,0,0.08074,60.0,245.01,67.57,258.55,7.57,13.54,102.51,64.44,249.47,63.46,251.78,60.49,258.06,-2.3278,0.61,-2.7897,-1.5025,9.453,28.36,2.514,6.94,0.362,0.069,245.3,693313.33,5155327.6,693310.37,5155320.66,693301.48,5155301.83,377.61,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,270,1,0.16568,34.68,291.25,47.68,301.64,13.0,10.39,135.1,45.57,298.55,41.67,296.93,37.77,292.38,2.3395,1.9585,-2.6948,0.5344,9.946,29.84,4.225,5.99,0.705,1.146,141.7,693256.72,5155180.34,693245.01,5155185.21,693233.31,5155198.85,233.48,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,270,0,0.07703,25.61,286.88,39.98,298.17,14.37,11.28,162.2,37.53,290.37,32.96,292.36,37.53,292.03,-1.4844,1.3781,-0.3491,-0.1518,1.659,4.98,4.988,4.586,1.088,4.574,270.0,693232.6,5155204.89,693218.88,5155198.92,693232.6,5155199.91,246.57,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,300,300,1,0.18969,329.71,306.28,340.16,316.97,10.45,10.69,111.69,332.16,308.38,334.44,311.3,337.71,314.54,1.5161,4.7143,-7.338,-0.3692,8.288,24.86,3.705,4.599,0.805,0.255,312.0,694116.48,5155150.86,694123.33,5155142.11,694133.13,5155132.39,494.53,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,330,300,1,0.85632,367.22,315.23,378.0,329.27,10.78,14.04,151.38,369.67,327.15,372.28,322.58,374.57,318.01,-5.8397,-1.0,1.9636,-1.6254,10.373,31.12,5.266,5.111,1.03,0.144,61.8,694229.0,5155094.55,694236.85,5155108.26,694243.71,5155121.97,567.78,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,360,300,1,0.63435,364.77,316.12,378.19,326.85,13.42,10.73,144.06,366.9,324.41,371.81,322.14,375.41,318.56,-2.323,0.0278,2.5588,0.0878,10.331,30.99,5.413,5.076,1.066,0.907,34.5,694220.69,5155102.76,694235.42,5155109.59,694246.23,5155120.32,565.96,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,360,300,0,0.06946,369.37,316.46,375.42,329.36,6.05,12.91,78.11,370.48,327.54,372.07,322.58,373.98,318.61,-6.5137,-0.9259,1.406,-2.0112,9.598,28.79,5.214,4.407,1.183,0.329,68.6,694231.44,5155093.37,694236.22,5155108.27,694241.95,5155120.18,567.49,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,390,300,1,0.34547,413.07,320.63,421.02,339.84,7.96,19.22,152.86,418.21,336.7,417.21,330.73,417.21,336.7,-2.3438,5.7767,4.7383,2.7237,0.994,2.98,6.046,5.963,1.014,5.963,180.0,694374.62,5155065.91,694371.63,5155083.8,694371.63,5155065.91,658.94,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,390,300,0,0.06327,413.86,331.82,431.05,340.58,17.18,8.76,150.56,426.26,340.09,423.94,335.87,417.0,336.85,-1.3891,-0.0586,3.4261,0.6595,9.806,29.42,4.811,7.008,0.687,3.215,160.7,694398.77,5155055.73,694391.83,5155068.38,694371.01,5155065.46,683.32,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,390,300,0,0.05347,419.09,327.73,429.42,343.2,10.32,15.46,159.61,426.25,340.4,424.59,335.79,421.92,330.2,4.1572,2.3343,-0.077,2.1382,11.08,33.24,4.898,6.195,0.791,0.267,113.0,694398.76,5155054.8,694393.76,5155068.62,694385.77,5155085.39,684.29,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,420,300,1,0.65909,420.0,328.11,428.17,341.32,8.17,13.21,107.96,420.16,337.53,424.41,335.21,421.8,330.59,-3.1789,0.9173,0.4007,-0.6203,7.126,21.38,4.838,5.312,0.911,3.606,76.7,694380.49,5155063.42,694393.24,5155070.36,694385.39,5155084.23,682.58,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,330,1,0.68056,28.08,367.51,38.72,378.0,10.64,10.49,111.63,35.23,370.3,34.23,373.57,29.91,372.59,2.0188,4.2159,-7.8977,-0.5543,5.794,17.38,3.427,4.433,0.773,2.615,203.3,693225.69,5154965.11,693222.7,5154955.28,693209.73,5154958.23,4.8,0,1,3.817
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,330,0,0.25935,39.9,340.77,46.9,353.56,7.01,12.79,89.59,41.97,351.1,42.92,348.15,42.92,343.56,1.9058,2.4667,1.3524,1.9083,7.601,22.8,3.102,4.59,0.676,0.577,82.8,693245.9,5155022.7,693248.76,5155031.55,693248.76,5155045.32,82.13,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,330,0,0.15673,32.84,367.3,40.16,378.0,7.32,10.7,78.29,35.67,370.38,35.0,373.62,39.0,371.36,1.1051,3.4445,-7.6211,-1.0238,3.466,10.4,3.309,4.592,0.721,3.298,343.7,693227.01,5154964.85,693225.01,5154955.13,693236.99,5154961.93,3.09,0,1,3.607
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,30,330,1,0.56924,31.52,367.54,38.47,378.0,6.95,10.46,72.74,35.66,370.32,34.99,373.59,33.67,369.34,1.3416,3.5685,-9.0957,-1.3952,2.215,6.65,3.336,4.452,0.749,3.225,153.7,693226.97,5154965.05,693224.98,5154955.24,693221.01,5154967.99,3.21,0,1,4.084
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,30,330,0,0.44981,38.61,341.14,45.16,353.9,6.55,12.76,83.54,41.39,351.12,42.05,348.51,43.03,343.6,1.0563,2.4715,1.9506,1.8261,7.702,23.1,2.698,5.005,0.539,0.083,77.7,693244.18,5155022.63,693246.14,5155030.48,693249.09,5155045.21,80.43,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,30,330,0,0.10937,38.23,347.7,55.26,355.78,17.03,8.09,137.71,41.02,351.42,45.93,352.06,52.48,352.39,4.3003,4.0035,0.4223,2.9087,11.504,34.51,4.955,6.558,0.756,0.23,355.2,693243.05,5155021.75,693257.78,5155019.81,693277.43,5155018.84,74.21,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,390,330,1,0.07462,420.4,330.0,428.86,343.01,8.45,13.01,109.97,426.09,340.57,424.79,335.37,421.54,330.16,0.4616,-0.471,-2.0228,-0.6774,11.36,34.08,5.364,6.136,0.874,0.894,113.6,694398.28,5155054.29,694394.38,5155069.9,694384.62,5155085.51,683.63,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,420,330,1,0.43509,433.58,364.95,449.92,371.17,16.34,6.22,101.67,436.36,367.08,440.61,368.06,448.78,369.04,1.3231,2.6309,0.7378,1.5639,12.573,37.72,4.361,8.229,0.53,0.306,351.0,694429.08,5154974.76,694441.83,5154971.82,694466.34,5154968.87,790.84,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,420,330,0,0.29125,420.0,330.0,430.31,343.77,10.31,13.77,141.99,426.49,340.98,424.16,336.06,421.16,330.49,-1.2974,1.2737,-0.8491,-0.291,11.763,35.29,5.441,6.326,0.86,0.148,116.9,694399.46,5155053.05,694392.48,5155067.81,694383.49,5155084.52,684.17,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,510,330,1,0.19105,546.41,356.94,557.22,372.79,10.8,15.85,171.2,552.14,370.32,551.49,364.37,553.78,370.32,0.7112,1.5596,1.1943,1.155,1.637,4.91,5.979,6.369,0.939,5.943,0.0,694776.43,5154965.05,694774.47,5154982.88,694781.34,5154965.05,1013.2,,0,
