model_id,scene,corridor,split,trained_on,labelled,window_x,window_y,is_window_top1,score,box_x0,box_y0,box_x1,box_y1,box_w_px,box_h_px,box_area_px,kp_blue_x,kp_blue_y,kp_red_x,kp_red_y,kp_green_x,kp_green_y,kp_score_blue,kp_score_red,kp_score_green,kp_score_mean,streak_len_px,streak_len_m,seg_blue_red_px,seg_red_green_px,spacing_ratio,collinearity_px,bearing_deg,blue_utm_x,blue_utm_y,red_utm_x,red_utm_y,green_utm_x,green_utm_y,dist_to_nearest_label_m,matched_label_idx,matched_bool,kp_err_px
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,360,280,1,0.46973,360.02,306.57,369.78,318.43,9.76,11.87,115.84,367.67,315.3,364.74,313.0,361.81,317.61,0.7091,1.8596,-1.2375,0.4437,6.296,18.89,3.728,5.465,0.682,3.22,201.5,500318.0,5210498.09,500309.22,5210505.01,500300.43,5210491.17,3650.4,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,360,280,0,0.10589,360.33,311.72,367.58,320.11,7.24,8.38,60.72,367.08,315.43,364.78,313.17,361.49,317.69,0.0882,-0.7382,0.494,-0.052,6.035,18.11,3.226,5.587,0.577,2.955,202.0,500316.25,5210497.71,500309.34,5210504.48,500299.46,5210490.94,3650.11,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,400,320,1,0.22335,440.9,378.76,456.19,384.0,15.29,5.24,80.17,453.03,381.87,449.7,381.87,443.72,381.21,-2.7866,-1.2322,0.5,-1.1729,9.331,27.99,3.324,6.019,0.552,0.233,176.0,500574.09,5210298.39,500564.11,5210298.39,500546.16,5210300.36,3343.38,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,400,320,0,0.13296,442.14,379.71,449.59,384.0,7.45,4.29,31.94,449.43,381.86,449.11,381.86,444.89,381.53,-7.2571,-4.2623,-0.0665,-3.862,4.549,13.65,0.324,4.226,0.077,0.023,175.8,500563.29,5210298.43,500562.32,5210298.43,500549.68,5210299.42,3345.1,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,440,320,1,0.21513,440.53,378.67,456.57,384.0,16.04,5.33,85.52,453.46,381.96,449.86,381.96,443.32,381.02,-1.5523,-0.9422,0.2818,-0.7375,10.188,30.57,3.6,6.612,0.544,0.333,174.7,500575.38,5210298.12,500564.58,5210298.12,500544.95,5210300.94,3342.85,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,440,320,0,0.14178,441.98,379.65,449.75,384.0,7.78,4.35,33.79,449.59,381.98,448.94,381.98,445.06,381.67,-7.353,-4.2459,-0.0617,-3.8869,4.546,13.64,0.648,3.9,0.166,0.044,176.1,500563.77,5210298.05,500561.83,5210298.05,500550.17,5210298.99,3345.46,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,400,360,1,0.72704,441.81,379.31,457.58,389.12,15.77,9.81,154.69,455.12,385.68,450.52,384.7,444.6,381.43,0.2457,1.6293,0.6793,0.8514,11.338,34.01,4.702,6.756,0.696,0.815,158.0,500580.35,5210286.95,500566.55,5210289.89,500548.81,5210299.7,3338.52,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,440,360,1,0.72411,441.13,378.39,455.29,388.44,14.16,10.05,142.33,454.79,385.69,450.18,384.72,443.6,381.15,-0.2306,0.7661,0.854,0.4631,12.082,36.25,4.712,7.49,0.629,0.831,157.9,500579.38,5210286.93,500565.55,5210289.85,500545.79,5210300.55,3339.46,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,440,360,0,0.2658,444.54,381.0,456.89,389.22,12.35,8.22,101.58,454.78,385.77,450.23,384.78,445.35,381.16,0.5651,0.9409,-2.0102,-0.1681,10.492,31.48,4.657,6.072,0.767,1.111,154.0,500579.33,5210286.7,500565.68,5210289.66,500551.05,5210300.51,3339.28,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,480,400,1,0.96259,525.1,447.42,541.96,459.34,16.86,11.91,200.88,538.49,456.86,534.19,453.88,528.24,450.57,1.3422,3.4362,1.1701,1.9828,12.024,36.07,5.229,6.809,0.768,0.291,148.5,500830.47,5210073.43,500817.57,5210082.36,500799.72,5210092.29,3039.72,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,480,400,0,0.13897,503.81,436.91,516.1,449.25,12.3,12.34,151.73,506.3,440.65,509.29,442.6,513.94,445.52,-0.9215,1.1135,-1.2525,-0.3535,9.064,27.19,3.57,5.494,0.65,0.036,327.5,500733.9,5210122.05,500742.87,5210116.21,500756.83,5210107.44,3120.65,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,480,400,0,0.05516,518.01,447.75,530.94,459.5,12.94,11.74,151.89,528.45,458.03,523.15,454.44,528.12,450.2,-7.2815,-1.4065,0.7778,-2.6367,7.835,23.51,6.406,6.537,0.98,5.15,92.4,500800.36,5210069.91,500784.44,5210080.68,500799.37,5210093.4,3071.32,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,520,400,1,0.97309,524.71,447.07,541.15,459.74,16.44,12.67,208.38,537.7,456.98,533.76,454.05,527.84,450.48,1.4016,3.9524,1.5568,2.3036,11.814,35.44,4.912,6.915,0.71,0.271,146.6,500828.1,5210073.07,500816.27,5210081.84,500798.51,5210092.57,3040.85,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,480,440,1,0.73782,524.77,447.62,542.49,459.76,17.72,12.13,215.0,538.71,457.3,533.79,454.02,527.88,450.74,2.142,4.0747,1.186,2.4675,12.66,37.98,5.915,6.756,0.875,0.255,148.8,500831.14,5210072.11,500816.38,5210081.95,500798.65,5210091.78,3040.78,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,480,440,0,0.18356,504.57,440.0,515.64,448.71,11.06,8.71,96.37,506.36,440.48,509.29,442.74,513.85,445.97,-1.1625,-0.4952,-2.4986,-1.3854,9.278,27.83,3.698,5.582,0.662,0.091,323.8,500734.09,5210122.55,500742.87,5210115.77,500756.54,5210106.09,3120.54,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,520,440,1,0.81973,524.71,446.86,541.36,459.96,16.65,13.1,218.0,537.86,457.18,533.87,453.9,527.54,450.63,2.1006,4.5067,1.5609,2.7227,12.222,36.67,5.165,7.122,0.725,0.624,147.6,500828.58,5210072.47,500816.6,5210082.3,500797.62,5210092.12,3040.65,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,520,440,0,0.06656,578.5,499.43,584.0,504.0,5.5,4.57,25.09,581.9,501.55,582.87,500.9,579.64,502.21,0.5479,-6.4418,-6.6323,-4.1754,2.355,7.07,1.169,3.486,0.335,0.358,196.1,500960.7,5209939.34,500963.61,5209941.29,500953.91,5209937.38,2863.96,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,560,440,1,0.25775,580.39,499.49,588.54,504.0,8.15,4.51,36.76,583.82,501.58,582.84,502.87,583.82,503.84,2.7106,-7.1668,-6.691,-3.7157,2.255,6.76,1.618,1.375,1.177,0.978,270.0,500966.45,5209939.25,500963.51,5209935.38,500966.45,5209932.48,2862.73,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,560,440,0,0.20967,579.93,498.79,594.1,503.99,14.17,5.2,73.71,583.72,501.55,587.67,502.2,591.63,502.2,2.7893,-2.7742,-1.668,-0.551,7.933,23.8,4.006,3.953,1.013,0.324,355.3,500966.17,5209939.34,500978.02,5209937.39,500989.88,5209937.39,2849.04,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,560,440,0,0.08669,584.25,497.64,587.41,504.0,3.17,6.36,20.14,584.72,501.61,585.67,500.98,584.4,503.52,1.7732,-5.335,-8.5513,-4.0377,1.935,5.81,1.143,2.843,0.402,0.833,260.6,500969.16,5209939.16,500972.01,5209941.07,500968.21,5209933.43,2855.72,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,920,440,1,0.09506,973.18,492.19,984.0,502.55,10.82,10.36,112.14,983.84,495.91,981.54,497.21,981.87,501.74,-5.0268,-0.6482,-3.4865,-3.0538,6.151,18.45,2.636,4.544,0.58,1.761,251.3,502166.51,5209956.26,502159.62,5209952.38,502160.6,5209938.78,1723.67,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,560,480,1,0.91447,582.0,498.78,594.99,511.9,12.99,13.13,170.47,584.17,501.57,587.5,504.52,591.49,509.44,1.1536,3.7814,0.7829,1.906,10.756,32.27,4.451,6.34,0.702,0.427,312.9,500967.5,5209939.29,500977.5,5209930.43,500989.48,5209915.67,2848.0,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,560,480,0,0.69296,604.78,507.69,624.0,515.65,19.22,7.96,152.99,620.52,513.49,616.21,511.83,608.26,510.84,0.0869,1.4741,-0.2875,0.4245,12.544,37.63,4.616,8.015,0.576,0.71,167.8,501076.56,5209903.52,501063.64,5209908.5,501039.78,5209911.48,2759.14,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,600,480,1,0.26577,605.4,507.52,624.68,516.57,19.28,9.06,174.61,620.85,513.82,616.2,511.88,608.89,511.24,0.5171,2.273,0.2815,1.0239,12.243,36.73,5.042,7.341,0.687,0.913,167.8,501077.56,5209902.53,501063.6,5209908.35,501041.66,5209910.29,2759.14,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,640,480,1,0.24404,690.18,531.0,703.94,537.75,13.77,6.75,92.92,692.64,535.02,696.57,535.02,702.8,531.17,1.8315,1.5293,-9.0051,-1.8814,10.869,32.61,3.933,7.325,0.537,1.396,20.8,501292.91,5209838.93,501304.71,5209838.93,501323.39,5209850.5,2508.7,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,640,480,0,0.07033,689.62,531.99,704.0,543.27,14.38,11.27,162.15,692.39,535.47,696.64,535.81,701.22,541.44,1.1125,0.6292,-0.8338,0.3026,10.655,31.96,4.263,7.26,0.587,2.106,325.9,501292.18,5209837.58,501304.93,5209836.58,501318.66,5209819.67,2507.97,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,680,480,1,0.12534,688.86,531.43,700.6,539.73,11.73,8.29,97.32,692.28,535.25,696.52,535.25,691.63,534.25,1.5243,0.6289,-9.7681,-2.5383,1.19,3.57,4.237,4.989,0.849,3.545,123.2,501291.85,5209838.26,501304.56,5209838.26,501289.9,5209841.24,2508.69,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,720,480,1,0.13171,720.0,521.46,723.21,531.87,3.21,10.4,33.36,721.12,531.7,720.8,528.78,721.12,523.25,-1.3823,-0.6075,0.0626,-0.6424,8.453,25.36,2.944,5.536,0.532,0.321,90.0,501378.37,5209848.89,501377.4,5209857.67,501378.37,5209874.25,2441.98,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,800,480,1,0.14148,856.01,514.63,863.35,522.67,7.34,8.04,59.03,859.36,520.9,861.6,518.65,861.6,514.79,1.5111,-3.9578,-2.8192,-1.7553,6.508,19.52,3.172,3.86,0.822,1.325,69.9,501793.09,5209881.3,501799.8,5209888.06,501799.8,5209899.64,2041.66,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,800,480,0,0.06077,800.0,515.74,804.62,525.6,4.62,9.86,45.55,800.16,525.44,801.15,522.81,801.48,517.55,-6.6922,-1.3344,-0.3811,-2.8026,8.0,24.0,2.81,5.27,0.533,0.542,80.5,501615.49,5209867.69,501618.46,5209875.58,501619.45,5209891.36,2212.61,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,800,480,0,0.05427,851.39,517.27,864.0,523.66,12.61,6.39,80.6,859.19,520.95,854.54,519.67,860.52,522.23,1.3506,-3.6205,-8.4325,-3.5675,1.843,5.53,4.819,6.498,0.742,2.302,316.1,501792.56,5209881.16,501778.63,5209884.99,501796.55,5209877.32,2061.06,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,840,480,1,0.15705,879.44,510.42,890.59,520.11,11.15,9.69,108.03,885.18,517.36,885.18,516.07,886.49,512.19,-5.6885,-2.1344,-0.1043,-2.6424,5.333,16.0,1.292,4.093,0.316,0.318,75.8,501870.53,5209891.91,501870.53,5209895.79,501874.46,5209907.42,1976.36,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,880,480,1,0.15673,880.0,509.62,885.78,520.72,5.78,11.1,64.22,880.16,517.29,881.12,517.29,882.09,512.4,-7.5519,-1.7768,-0.7613,-3.3634,5.264,15.79,0.964,4.992,0.193,0.897,68.5,501855.48,5209892.12,501858.37,5209892.12,501861.27,5209906.81,1986.85,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,880,480,0,0.06013,880.0,511.11,891.72,521.18,11.72,10.07,118.04,880.16,517.44,884.72,516.14,882.44,512.9,-7.0743,-2.9529,-0.8822,-3.6365,5.088,15.26,4.739,3.969,1.194,3.492,63.4,501855.49,5209891.67,501869.16,5209895.57,501862.32,5209905.31,1977.6,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,920,480,1,0.05829,973.26,492.64,984.0,502.4,10.74,9.77,104.88,983.84,496.06,981.56,497.36,982.54,502.24,-5.0491,-0.4666,-7.557,-4.3575,6.322,18.97,2.624,4.981,0.527,1.961,258.1,502166.51,5209955.83,502159.68,5209951.93,502162.61,5209937.27,1723.44,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1000,480,1,0.11327,1000.21,514.2,1011.98,520.74,11.77,6.54,76.96,1002.34,516.33,1006.91,517.31,1002.01,517.31,2.2269,0.7345,-9.2791,-2.1059,1.034,3.1,4.681,4.904,0.955,4.653,251.6,502222.01,5209895.02,502235.74,5209892.08,502221.03,5209892.08,1630.59,,0,
kprcnn-nojitter-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1040,480,1,0.54494,1086.1,530.85,1099.31,540.44,13.21,9.59,126.76,1087.26,534.33,1091.55,535.32,1097.17,536.97,0.3852,3.0065,-1.3201,0.6905,10.257,30.77,4.408,5.854,0.753,0.149,345.0,502476.77,5209841.02,502489.65,5209838.05,502506.5,5209833.09,1375.06,,0,
