model_id,scene,corridor,split,trained_on,labelled,window_x,window_y,is_window_top1,score,box_x0,box_y0,box_x1,box_y1,box_w_px,box_h_px,box_area_px,kp_blue_x,kp_blue_y,kp_red_x,kp_red_y,kp_green_x,kp_green_y,kp_score_blue,kp_score_red,kp_score_green,kp_score_mean,streak_len_px,streak_len_m,seg_blue_red_px,seg_red_green_px,spacing_ratio,collinearity_px,bearing_deg,blue_utm_x,blue_utm_y,red_utm_x,red_utm_y,green_utm_x,green_utm_y,dist_to_nearest_label_m,matched_label_idx,matched_bool,kp_err_px
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,180,150,1,0.25,205.71,157.26,217.77,169.98,12.06,12.72,153.34,209.13,159.7,211.09,162.64,217.6,168.83,-1.5159,2.4977,-3.2703,-0.7628,12.456,37.37,3.527,8.992,0.392,0.563,312.9,499842.39,5210964.89,499848.26,5210956.09,499867.81,5210937.5,4243.33,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,180,150,0,0.13756,211.3,159.22,220.03,173.35,8.73,14.14,123.48,211.46,163.33,214.05,165.63,217.93,170.23,-6.1479,-0.4573,-1.1507,-2.5853,9.462,28.39,3.463,6.021,0.575,0.315,313.1,499849.38,5210954.02,499857.15,5210947.12,499868.79,5210933.31,4231.65,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,210,150,1,0.47096,223.59,176.38,237.71,189.83,14.12,13.45,189.91,226.71,180.8,229.34,182.44,234.92,186.71,-0.6337,3.3462,0.6346,1.1157,10.112,30.34,3.097,7.025,0.441,0.202,324.3,499895.13,5210901.59,499903.01,5210896.67,499919.76,5210883.87,4169.85,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,210,150,0,0.06491,210.0,155.84,220.1,173.82,10.1,17.98,181.62,216.03,159.0,212.12,163.66,217.66,170.32,0.2188,0.4828,0.4126,0.3714,11.437,34.31,6.084,8.662,0.702,4.534,278.2,499863.09,5210966.99,499851.35,5210953.01,499867.97,5210933.03,4239.28,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,210,180,1,0.38331,224.69,180.0,238.01,189.81,13.32,9.81,130.63,227.19,180.82,229.52,182.45,235.51,187.03,-1.989,-0.3628,0.9647,-0.4624,10.387,31.16,2.847,7.542,0.378,0.084,323.3,499896.56,5210901.55,499903.56,5210896.65,499921.54,5210882.92,4169.34,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,240,210,1,0.54231,268.15,225.01,279.6,238.19,11.44,13.19,150.93,270.93,227.81,273.22,231.11,277.47,235.72,-0.0301,2.4231,-0.6921,0.567,10.265,30.8,4.014,6.275,0.64,0.336,309.6,500027.8,5210760.57,500034.67,5210750.68,500047.42,5210736.83,3993.2,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,270,240,1,0.63646,295.39,257.3,308.3,268.81,12.91,11.51,148.65,297.87,260.42,301.18,262.72,305.16,267.99,0.206,3.9322,-0.8551,1.0944,10.502,31.5,4.033,6.594,0.612,0.788,313.9,500108.62,5210662.73,500118.55,5210655.83,500130.47,5210640.04,3881.0,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,300,240,1,0.23871,325.29,272.6,338.66,285.1,13.37,12.5,167.18,335.24,282.63,332.3,279.34,328.39,275.07,-1.266,1.8134,2.1628,0.9034,10.207,30.62,4.409,5.798,0.761,0.032,132.1,500220.71,5210596.1,500211.91,5210605.97,500200.17,5210618.8,3776.13,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,300,240,0,0.09361,328.44,275.78,340.04,286.64,11.6,10.86,125.96,337.55,284.5,333.91,280.55,329.27,275.94,-1.8423,-0.0338,-2.7683,-1.5482,11.91,35.73,5.374,6.538,0.822,0.128,134.1,500227.65,5210590.49,500216.72,5210602.34,500202.8,5210616.17,3770.36,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,300,270,1,0.65952,325.43,271.56,339.58,286.2,14.15,14.64,207.16,334.81,282.71,332.84,279.38,328.56,274.39,-2.2888,1.8075,3.4033,0.974,10.406,31.22,3.869,6.573,0.589,0.421,126.9,500219.43,5210595.88,500213.51,5210605.86,500200.67,5210620.83,3774.59,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,300,270,0,0.08391,337.52,284.27,348.0,296.35,10.48,12.07,126.49,339.65,286.72,342.6,289.99,339.65,286.72,0.1396,2.0737,-7.0,-1.5956,0.0,0.0,4.397,4.397,1.0,0.0,0.0,500233.95,5210583.83,500242.79,5210574.04,500233.95,5210583.83,3736.15,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,300,270,0,0.05041,326.95,272.08,334.08,283.41,7.13,11.32,80.7,333.92,281.24,331.98,278.91,329.06,273.92,-2.3539,-0.37,1.6113,-0.3708,8.791,26.37,3.035,5.784,0.525,0.331,123.6,500216.76,5210600.28,500210.93,5210607.27,500202.18,5210622.25,3777.5,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,330,270,1,0.55269,357.75,305.43,370.56,318.0,12.82,12.57,161.11,368.1,315.19,364.81,312.21,360.21,307.25,3.4009,4.9314,-0.998,2.4448,11.191,33.57,4.434,6.767,0.655,0.233,134.8,500319.3,5210498.43,500309.44,5210507.36,500295.63,5210522.25,3650.97,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,330,270,0,0.06817,343.25,291.3,356.71,302.62,13.46,11.32,152.36,346.04,293.8,349.32,296.46,356.54,302.46,1.3603,2.7992,-6.9441,-0.9282,13.611,40.83,4.227,9.384,0.45,0.032,320.5,500253.12,5210562.61,500262.97,5210554.62,500284.63,5210536.63,3710.57,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,330,270,0,0.0637,347.43,307.14,361.85,318.0,14.42,10.86,156.61,351.85,310.92,354.15,313.23,359.39,307.3,-3.016,2.3774,-2.0111,-0.8833,8.362,25.09,3.251,7.911,0.411,3.07,25.7,500270.56,5210511.23,500277.45,5210504.32,500293.18,5210522.09,3680.17,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,330,270,0,0.05864,336.45,284.09,348.67,296.36,12.22,12.27,149.94,338.93,286.58,342.23,289.9,338.93,286.58,0.6867,3.1553,-7.5616,-1.2399,0.0,0.0,4.68,4.68,1.0,0.0,0.0,500231.79,5210584.26,500241.69,5210574.31,500231.79,5210584.26,3737.27,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,360,270,1,0.3007,360.0,305.59,370.48,317.56,10.48,11.97,125.49,367.7,315.06,365.41,312.07,360.49,307.08,1.6429,3.4169,-1.4151,1.2149,10.753,32.26,3.77,7.002,0.538,0.304,132.1,500318.09,5210498.81,500311.22,5210507.79,500296.47,5210522.75,3649.43,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,330,300,1,0.37859,356.71,304.04,370.72,319.13,14.01,15.1,211.57,367.95,315.69,364.37,312.73,359.81,306.83,2.8844,6.047,2.4712,3.8008,12.038,36.11,4.645,7.464,0.622,0.64,132.6,500318.86,5210496.94,500308.11,5210505.8,500294.42,5210523.52,3651.71,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,330,300,0,0.05027,359.78,305.54,367.97,321.38,8.19,15.84,129.76,366.83,315.27,364.21,312.96,361.91,318.57,-1.433,2.7774,3.8975,1.7473,5.92,17.76,3.494,6.061,0.577,3.379,213.9,500315.48,5210498.18,500307.62,5210505.11,500300.74,5210488.28,3651.94,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,360,300,1,0.05351,360.0,304.55,371.17,319.23,11.17,14.68,163.94,367.39,314.82,365.42,312.54,360.82,318.08,0.8047,4.1003,-1.0787,1.2754,7.335,22.01,3.016,7.204,0.419,2.921,206.4,500317.17,5210499.53,500311.26,5210506.38,500297.46,5210489.75,3648.92,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,420,360,1,0.3948,442.41,377.87,457.69,388.06,15.29,10.2,155.86,454.87,385.6,450.55,383.95,444.9,380.99,-1.2586,1.8411,2.8917,1.158,10.982,32.95,4.623,6.378,0.725,0.318,155.2,500579.61,5210287.21,500566.65,5210292.14,500549.7,5210301.02,3339.1,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,480,420,1,0.15861,502.72,436.9,516.48,447.87,13.75,10.97,150.9,505.51,440.39,509.11,442.05,514.02,445.04,1.3797,4.4024,-0.6107,1.7238,9.703,29.11,3.967,5.752,0.69,0.269,331.3,500731.52,5210122.83,500742.32,5210117.85,500757.06,5210108.87,3121.61,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,480,420,0,0.13923,500.79,426.73,515.01,436.67,14.22,9.94,141.38,503.27,429.21,507.57,431.86,501.95,428.55,-2.2323,-0.1993,-7.2425,-3.2247,1.48,4.44,5.051,6.526,0.774,0.444,153.4,500724.81,5210156.37,500737.71,5210148.41,500720.84,5210158.35,3134.22,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,510,420,1,0.92245,525.7,446.69,541.48,460.55,15.78,13.86,218.77,538.36,457.41,534.08,454.11,528.82,449.82,6.6967,6.1431,1.8945,4.9114,12.187,36.56,5.4,6.788,0.795,0.08,141.5,500830.07,5210071.76,500817.25,5210081.66,500801.47,5210094.53,3039.85,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,510,450,1,0.78812,525.67,450.0,540.14,460.63,14.47,10.63,153.91,537.68,457.48,533.73,454.15,528.47,451.16,4.4997,3.2052,-0.4738,2.4104,11.167,33.5,5.16,6.053,0.852,0.509,145.6,500828.03,5210071.57,500816.19,5210081.54,500800.4,5210090.51,3040.85,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,570,480,1,0.11787,584.85,497.7,594.49,512.15,9.64,14.44,139.25,585.02,501.48,587.34,504.1,591.67,509.36,-0.3106,5.8267,2.7782,2.7648,10.309,30.93,3.509,6.802,0.516,0.085,310.2,500970.05,5209939.56,500977.03,5209931.69,500990.0,5209915.93,2848.73,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,570,480,0,0.06563,582.02,500.14,591.5,510.66,9.48,10.52,99.76,584.47,501.95,586.76,504.58,591.01,509.18,2.3535,2.3198,-1.9548,0.9062,9.751,29.25,3.487,6.265,0.556,0.066,312.1,500968.42,5209938.15,500975.29,5209930.26,500988.04,5209916.45,2850.11,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,600,480,1,0.41102,608.99,506.91,622.63,516.59,13.64,9.69,132.15,620.14,513.53,616.15,511.91,611.15,510.62,0.2674,3.1119,-0.0821,1.099,9.443,28.33,4.307,5.156,0.835,0.307,162.1,501075.41,5209903.42,501063.44,5209908.26,501048.46,5209912.13,2759.29,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,840,480,1,0.11828,845.32,513.23,864.81,523.64,19.49,10.41,202.9,859.36,520.55,854.73,518.92,847.14,520.55,2.0042,3.6357,-4.2425,0.4658,12.222,36.67,4.902,7.77,0.631,1.627,180.0,501793.08,5209882.36,501779.2,5209887.24,501756.41,5209882.36,2061.15,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,960,480,1,0.22021,981.36,507.5,996.9,515.82,15.55,8.33,129.44,994.09,510.33,989.79,511.33,984.17,510.66,0.8463,2.9766,-4.0188,-0.0653,9.929,29.79,4.415,5.663,0.78,0.854,181.9,502197.27,5209913.02,502184.37,5209910.02,502167.5,5209912.02,1684.97,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,990,480,1,0.64688,999.54,512.82,1016.73,520.18,17.19,7.35,126.4,1002.35,516.5,1007.31,516.5,1013.92,517.14,5.9911,6.7899,1.1652,4.6487,11.585,34.76,4.958,6.641,0.747,0.274,356.8,502222.05,5209894.49,502236.93,5209894.49,502256.76,5209892.58,1630.37,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,660,510,1,0.25854,689.69,532.39,703.18,539.42,13.49,7.03,94.82,691.83,535.43,696.11,535.75,700.38,533.83,4.3023,3.7884,-10.4691,-0.7928,8.705,26.12,4.291,4.688,0.915,1.099,10.6,501290.48,5209837.71,501303.32,5209836.75,501316.15,5209842.5,2509.59,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,690,510,1,0.42057,690.0,531.91,703.19,539.44,13.19,7.53,99.29,692.14,535.02,696.43,535.67,690.16,539.27,2.1027,2.904,-8.0494,-1.0142,4.692,14.08,4.337,7.227,0.6,4.164,245.1,501291.43,5209838.95,501304.29,5209836.98,501285.49,5209826.19,2508.69,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,690,510,0,0.12427,708.33,529.24,719.32,536.09,10.98,6.85,75.25,717.48,532.66,714.16,532.66,713.82,535.93,0.7712,1.433,-6.8895,-1.5617,4.904,14.71,3.328,3.28,1.015,2.214,221.7,501367.45,5209846.01,501357.47,5209846.01,501356.47,5209836.22,2458.77,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,690,510,0,0.05097,711.23,522.25,719.96,537.15,8.74,14.9,130.18,718.18,532.68,715.92,529.03,713.33,535.99,0.5385,-0.8935,-6.4184,-2.2578,5.876,17.63,4.289,7.419,0.578,4.285,214.3,501369.55,5209845.97,501362.75,5209856.9,501354.99,5209836.04,2456.07,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,990,510,1,0.10761,999.32,511.5,1017.44,520.11,18.12,8.6,155.96,1002.45,516.3,1007.06,516.63,1014.31,517.3,5.9102,4.1925,0.2744,3.459,11.905,35.71,4.625,7.28,0.635,0.055,355.2,502222.35,5209895.09,502236.19,5209894.1,502257.94,5209892.11,1630.91,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1050,510,1,0.16758,1085.61,530.52,1098.0,540.21,12.39,9.68,119.96,1087.73,533.91,1091.32,534.88,1095.88,537.14,1.5603,3.7353,-4.494,0.2672,8.766,26.3,3.715,5.093,0.729,0.42,338.4,502478.19,5209842.26,502488.95,5209839.35,502502.64,5209832.58,1376.22,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1080,510,1,0.60265,1085.95,528.56,1098.98,541.43,13.03,12.87,167.66,1087.09,534.01,1091.65,535.0,1096.86,537.97,0.4988,3.4212,0.4427,1.4542,10.542,31.63,4.666,5.998,0.778,0.795,337.9,502476.27,5209841.97,502489.95,5209839.0,502505.58,5209830.09,1375.16,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1080,510,0,0.12714,1083.65,532.5,1101.46,540.06,17.81,7.56,134.72,1086.79,534.63,1091.73,535.62,1098.33,537.59,3.4955,4.0987,1.7416,3.1119,11.918,35.75,5.045,6.886,0.733,0.273,345.6,502475.36,5209840.1,502490.2,5209837.14,502509.99,5209831.22,1374.2,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1080,510,0,0.07947,1103.67,542.56,1123.6,550.4,19.93,7.84,156.17,1109.48,543.38,1113.47,545.99,1120.44,546.97,-1.3723,-0.3608,5.8393,1.3687,11.534,34.6,4.765,7.043,0.677,1.241,341.9,502543.44,5209813.87,502555.4,5209806.03,502576.32,5209803.09,1302.03,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1110,510,1,0.09287,1146.33,546.21,1158.0,556.86,11.67,10.65,124.37,1155.89,554.37,1152.33,551.04,1155.89,554.37,-0.1094,0.5537,-6.7667,-2.1075,0.0,0.0,4.879,4.879,1.0,0.0,0.0,502682.68,5209780.9,502671.98,5209790.89,502682.68,5209780.9,1189.18,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1080,540,1,0.10683,1106.01,540.43,1123.21,551.84,17.2,11.4,196.08,1109.82,542.88,1113.78,546.13,1120.4,547.76,0.2723,-0.8941,4.5528,1.3103,11.656,34.97,5.134,6.811,0.754,1.294,335.2,502544.45,5209815.37,502556.35,5209805.6,502576.19,5209800.71,1300.98,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1110,540,1,0.12787,1145.99,547.14,1158.0,555.98,12.01,8.84,106.23,1155.89,553.53,1152.32,551.23,1155.89,553.86,-0.5916,0.5064,-7.4013,-2.4955,0.328,0.98,4.244,4.429,0.958,3.571,270.0,502682.67,5209783.42,502671.96,5209790.3,502682.67,5209782.43,1188.95,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1110,540,0,0.08152,1139.85,553.76,1151.28,560.46,11.43,6.7,76.57,1140.66,556.48,1144.91,556.79,1149.48,559.03,-1.0923,1.5368,-2.0192,-0.5249,9.18,27.54,4.258,5.089,0.837,0.874,343.9,502636.99,5209774.57,502649.73,5209773.62,502663.44,5209766.92,1202.55,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1140,540,1,0.23093,1143.07,567.14,1163.24,575.19,20.17,8.05,162.3,1159.44,573.42,1154.15,571.17,1146.54,571.81,-6.2744,1.9425,3.9412,-0.1302,12.994,38.98,5.75,7.631,0.753,1.581,172.9,502693.31,5209723.74,502677.44,5209730.5,502654.63,5209728.56,1160.41,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1140,540,0,0.06936,1155.65,550.95,1170.78,560.86,15.14,9.92,150.14,1158.11,553.76,1163.38,555.74,1168.32,557.72,0.1797,1.0297,-5.3138,-1.3681,10.946,32.84,5.627,5.32,1.058,0.06,338.8,502689.34,5209782.73,502705.14,5209776.78,502719.95,5209770.83,1153.16,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1170,540,1,0.08815,1195.27,569.09,1214.8,581.71,19.53,12.62,246.48,1211.66,578.23,1206.03,575.24,1211.66,579.22,-3.491,1.1362,-1.3178,-1.2242,0.996,2.99,6.372,6.896,0.924,5.627,270.0,502849.97,5209709.32,502833.09,5209718.28,502849.97,5209706.33,1012.47,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1170,540,0,0.06585,1180.26,560.88,1197.72,574.49,17.46,13.61,237.59,1183.72,564.03,1188.99,567.68,1194.92,571.0,-1.8099,1.3663,-2.1129,-0.8521,13.192,39.58,6.412,6.795,0.944,0.315,328.1,502766.16,5209751.9,502781.97,5209740.95,502799.76,5209730.99,1068.38,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1170,540,0,0.06185,1186.42,572.76,1202.88,583.99,16.46,11.23,184.83,1189.55,577.22,1193.82,578.54,1199.75,580.19,0.9769,3.5662,-3.4254,0.3726,10.627,31.88,4.478,6.15,0.728,0.072,343.8,502783.64,5209712.34,502796.47,5209708.38,502814.25,5209703.42,1041.97,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1260,600,1,0.07426,1288.78,600.0,1305.07,608.39,16.29,8.39,136.66,1291.6,600.16,1295.59,604.36,1302.24,603.39,-7.286,0.2104,6.2921,-0.2612,11.118,33.35,5.789,6.72,0.861,2.856,343.1,503089.81,5209643.52,503101.78,5209630.93,503121.73,5209633.84,732.43,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1290,600,1,0.19106,1309.44,627.46,1322.02,639.56,12.58,12.1,152.22,1311.92,630.9,1315.23,633.51,1314.9,639.4,0.0424,1.8929,-4.7292,-0.9313,9.011,27.03,4.219,5.897,0.716,2.259,289.3,503150.76,5209551.31,503160.69,5209543.46,503159.7,5209525.8,642.3,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,1290,600,0,0.05537,1316.34,603.24,1328.68,613.39,12.34,10.16,125.37,1326.57,610.61,1323.0,608.64,1326.25,610.94,-6.1209,0.8785,-1.5683,-2.2702,0.461,1.38,4.078,3.976,1.026,3.921,225.2,503194.71,5209612.17,503183.99,5209618.07,503193.74,5209611.19,653.83,,0,
