model_id,scene,corridor,split,trained_on,labelled,window_x,window_y,is_window_top1,score,box_x0,box_y0,box_x1,box_y1,box_w_px,box_h_px,box_area_px,kp_blue_x,kp_blue_y,kp_red_x,kp_red_y,kp_green_x,kp_green_y,kp_score_blue,kp_score_red,kp_score_green,kp_score_mean,streak_len_px,streak_len_m,seg_blue_red_px,seg_red_green_px,spacing_ratio,collinearity_px,bearing_deg,blue_utm_x,blue_utm_y,red_utm_x,red_utm_y,green_utm_x,green_utm_y,dist_to_nearest_label_m,matched_label_idx,matched_bool,kp_err_px
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,0,40,0,0.58381,30.73,41.26,44.91,50.15,14.18,8.89,126.04,33.53,46.03,36.83,46.03,42.77,46.69,-5.0303,2.0408,0.6733,-0.7721,9.26,27.78,3.299,5.974,0.552,0.234,355.9,519853.6,5425178.9,519863.49,5425178.9,519881.31,5425176.93,7493.99,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,0,40,0,0.44093,37.19,42.12,46.09,60.61,8.9,18.48,164.47,43.95,57.8,41.64,52.85,43.95,46.25,-3.7355,0.0623,3.2212,-0.1507,11.553,34.66,5.462,6.993,0.781,2.307,90.0,519884.84,5425143.59,519877.92,5425158.44,519884.84,5425178.25,7469.39,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,0,40,0,0.30026,46.38,49.52,57.05,61.62,10.67,12.1,129.13,54.63,59.17,52.04,55.9,47.19,51.65,-0.3171,5.4558,-3.6312,0.5025,10.578,31.73,4.17,6.45,0.646,0.46,134.7,519916.88,5425139.49,519909.12,5425149.3,519894.56,5425162.05,7440.64,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,0,40,0,0.1643,34.83,45.54,48.25,56.67,13.42,11.13,149.29,41.54,55.85,40.89,51.93,44.49,47.67,-3.6294,-0.0979,0.6946,-1.0109,8.694,26.08,3.981,5.573,0.714,1.946,70.2,519877.63,5425149.44,519875.67,5425161.22,519886.47,5425173.99,7472.94,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,0,40,0,0.06503,49.23,64.15,59.41,76.58,10.18,12.42,126.49,56.94,74.13,53.99,69.87,56.29,64.32,-2.059,0.6685,-5.1798,-2.1901,9.83,29.49,5.177,6.015,0.861,2.665,93.8,519923.83,5425094.62,519914.96,5425107.38,519921.86,5425124.05,7407.25,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,40,40,1,0.78963,44.46,49.15,57.75,61.84,13.29,12.69,168.67,54.92,59.4,51.93,55.82,46.95,51.92,-0.0394,5.7474,-1.5175,1.3969,10.936,32.81,4.664,6.331,0.737,0.564,136.8,519917.76,5425138.8,519908.8,5425149.54,519893.85,5425161.25,7441.04,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,40,40,0,0.16839,40.0,43.66,47.67,62.47,7.67,18.81,144.31,44.95,59.33,41.44,53.06,44.0,46.79,-3.6423,-0.163,5.8671,0.6873,12.576,37.73,7.189,6.771,1.062,3.028,94.4,519887.86,5425139.0,519877.32,5425157.81,519884.99,5425176.62,7469.38,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,40,80,1,0.07136,75.26,99.45,86.5,107.69,11.24,8.24,92.58,78.73,102.25,81.04,103.9,78.07,101.26,-6.737,1.5064,-0.8855,-2.0387,1.189,3.57,2.841,3.975,0.715,1.008,123.8,519989.19,5425010.24,519996.13,5425005.3,519987.2,5425013.21,7277.97,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,40,80,0,0.06385,95.77,118.63,104.0,133.96,8.23,15.32,126.07,95.94,122.13,99.56,126.13,101.86,121.47,-4.9389,0.7196,-0.8354,-1.6849,5.961,17.88,5.393,5.202,1.037,4.377,6.4,520040.81,5424950.6,520051.67,5424938.61,520058.58,5424952.6,7191.71,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,40,80,0,0.05738,65.92,84.96,77.2,99.45,11.28,14.49,163.45,68.08,88.09,71.4,92.37,72.39,85.12,-2.2598,-0.007,-4.6308,-2.2992,5.234,15.7,5.416,7.311,0.741,5.407,34.5,519957.23,5425052.74,519967.19,5425039.9,519970.18,5425061.63,7322.81,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,80,80,1,0.15215,85.94,109.5,98.93,122.92,12.98,13.42,174.23,88.11,112.93,91.77,115.88,94.76,122.1,2.7591,3.3096,-2.4389,1.2099,11.328,33.98,4.7,6.903,0.681,1.231,306.0,520017.32,5424978.2,520028.3,5424969.36,520037.29,5424950.71,7229.87,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,80,120,1,0.05209,115.48,146.7,126.95,159.21,11.47,12.5,143.41,123.84,156.74,120.89,153.12,126.79,146.87,-1.7822,0.605,-5.8292,-2.3355,10.302,30.91,4.669,8.595,0.543,3.862,73.4,520124.52,5424846.79,520115.67,5424857.64,520133.36,5424876.4,7089.49,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,120,1,0.29985,123.32,157.04,135.95,171.02,12.64,13.98,176.64,126.48,160.87,129.47,164.19,133.46,168.19,-1.7122,2.4481,-0.0394,0.2322,10.118,30.36,4.476,5.646,0.793,0.131,313.6,520132.43,5424834.4,520141.4,5424824.42,520153.37,5424812.43,7047.93,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,120,0,0.06421,138.64,164.54,146.91,174.06,8.27,9.52,78.69,145.09,171.93,143.1,169.3,138.8,164.71,-1.9496,0.2286,-6.1411,-2.6207,9.572,28.72,3.291,6.292,0.523,0.227,131.0,520188.26,5424801.22,520182.31,5424809.1,520169.41,5424822.88,7007.78,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,120,0,0.05114,147.15,175.17,158.09,184.0,10.94,8.83,96.58,149.3,177.3,152.62,181.55,149.3,182.2,-2.3823,1.6737,-4.9893,-1.8993,4.906,14.72,5.391,3.378,1.596,3.314,270.0,520200.91,5424785.11,520210.85,5424772.36,520200.91,5424770.4,6961.76,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,160,1,0.65577,147.67,175.33,158.72,188.56,11.05,13.23,146.17,149.79,178.14,152.71,181.78,150.11,177.81,-1.2288,3.2548,-6.5401,-1.5047,0.464,1.39,4.668,4.744,0.984,4.636,45.5,520202.36,5424782.57,520211.14,5424771.66,520203.33,5424783.56,6961.07,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,160,0,0.20756,133.94,170.31,145.08,183.0,11.14,12.69,141.37,144.92,172.1,139.35,176.65,144.26,181.86,-2.8259,2.6486,-2.0114,-0.7295,9.784,29.35,7.196,7.16,1.005,5.252,266.2,520187.76,5424800.71,520171.05,5424787.04,520185.79,5424771.42,7000.68,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,160,0,0.18362,166.24,208.74,179.34,220.35,13.1,11.61,152.1,168.7,211.89,172.3,214.88,176.89,213.22,-2.3374,1.093,-1.7617,-1.0021,8.296,24.89,4.679,4.876,0.96,2.37,350.8,520259.09,5424681.32,520269.9,5424672.37,520283.66,5424677.34,6850.03,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,160,0,0.12527,143.4,177.38,160.12,186.13,16.72,8.75,146.32,146.18,184.03,152.74,181.76,145.86,182.41,0.4131,3.334,-0.5266,1.0735,1.654,4.96,6.937,6.914,1.003,6.875,101.4,520191.55,5424764.92,520211.22,5424771.73,520190.57,5424769.78,6961.05,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,160,0,0.05065,164.62,200.15,170.97,214.27,6.35,14.12,89.7,164.78,205.57,167.0,207.21,167.32,210.82,-6.316,0.1933,-3.0015,-3.0414,5.836,17.51,2.764,3.626,0.762,1.287,295.8,520247.33,5424700.3,520254.0,5424695.38,520254.95,5424684.54,6877.41,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,160,0,0.05022,137.41,161.3,146.79,177.28,9.38,15.98,149.86,139.19,164.47,141.78,168.13,145.01,172.45,0.0754,0.8767,-6.5051,-1.851,9.885,29.65,4.483,5.402,0.83,0.065,306.1,520170.57,5424823.6,520178.33,5424812.62,520188.03,5424799.64,7013.09,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,160,1,0.10917,166.41,208.4,177.6,220.74,11.19,12.34,138.08,175.13,220.57,172.17,215.05,168.55,211.48,-2.6325,0.9102,-2.6631,-1.4618,11.224,33.67,6.264,5.086,1.232,0.838,125.9,520278.39,5424655.28,520269.5,5424671.84,520258.64,5424682.55,6849.96,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,160,0,0.06817,160.87,202.99,172.82,211.55,11.95,8.56,102.31,163.36,205.79,166.35,207.11,161.04,204.8,-4.8766,0.6511,-3.3258,-2.5171,2.525,7.57,3.265,5.79,0.564,0.043,157.0,520243.08,5424699.63,520252.05,5424695.68,520236.11,5424702.59,6879.03,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,160,0,0.06233,166.65,196.51,175.68,211.01,9.03,14.5,130.83,168.42,199.97,171.0,202.93,171.65,196.67,-1.6904,1.0328,-6.2996,-2.3191,4.609,13.83,3.93,6.293,0.624,3.917,45.6,520258.27,5424717.09,520266.0,5424708.2,520267.94,5424726.98,6877.55,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,160,0,0.05502,171.17,210.36,178.97,224.0,7.8,13.64,106.4,175.56,221.51,175.23,218.18,176.86,213.19,-4.3742,0.1963,-1.7087,-1.9622,8.416,25.25,3.342,5.247,0.637,0.835,81.1,520279.67,5424652.48,520278.69,5424662.46,520283.57,5424677.43,6836.84,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,160,0,0.05063,163.45,200.19,169.98,213.76,6.54,13.57,88.68,163.94,204.99,166.55,206.98,167.53,210.62,-5.1938,0.6283,-2.9712,-2.5122,6.676,20.03,3.283,3.77,0.871,1.134,302.6,520244.81,5424702.03,520252.66,5424696.07,520255.6,5424685.15,6878.86,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,40,200,1,0.08322,55.58,200.0,70.68,209.4,15.1,9.4,141.96,62.64,206.65,63.62,203.08,67.56,200.81,-3.4228,0.0956,-0.6047,-1.3107,7.635,22.91,3.7,4.546,0.814,1.547,49.8,519940.92,5424697.06,519943.87,5424707.76,519955.69,5424714.57,7113.74,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,200,1,0.0665,169.86,208.86,176.61,222.08,6.74,13.21,89.09,175.16,219.6,172.91,215.97,174.2,211.34,-3.283,0.327,-5.0216,-2.6592,8.315,24.95,4.273,4.8,0.89,1.811,96.7,520278.48,5424658.2,520271.74,5424669.1,520275.59,5424682.98,6846.45,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,200,0,0.06583,165.91,209.06,176.6,216.41,10.69,7.36,78.65,169.31,212.42,171.25,213.38,168.01,210.82,-6.4338,0.4926,-3.7808,-3.2406,2.058,6.18,2.168,4.128,0.525,0.906,129.0,520260.93,5424679.75,520266.76,5424676.87,520257.04,5424684.55,6855.41,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,120,200,0,0.06442,161.99,201.98,171.24,211.89,9.25,9.91,91.69,163.81,205.12,166.45,207.1,166.78,210.08,-2.8091,0.7025,-5.0925,-2.3997,5.779,17.34,3.304,2.992,1.104,1.247,301.0,520244.42,5424701.64,520252.34,5424695.69,520253.34,5424686.77,6878.82,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,1,0.42948,177.73,224.73,189.53,231.01,11.8,6.28,74.07,179.86,225.89,184.12,228.86,187.4,226.88,-3.5867,-0.0643,-0.7412,-1.464,7.603,22.81,5.196,3.83,1.356,2.393,352.5,520292.59,5424639.33,520305.37,5424630.41,520315.21,5424636.36,6795.43,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.35974,183.91,223.98,190.34,238.29,6.43,14.31,92.09,190.18,238.13,186.64,231.47,187.28,226.48,-5.7843,-0.2242,-2.0767,-2.6951,12.004,36.01,7.539,5.034,1.498,1.829,104.0,520323.54,5424602.62,520312.92,5424622.59,520314.85,5424637.57,6784.57,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.33999,189.05,232.87,197.59,246.71,8.54,13.85,118.18,197.43,233.03,193.16,239.95,191.19,243.91,-5.385,-0.0529,-3.6859,-3.0413,12.54,37.62,8.132,4.419,1.84,0.259,240.2,520345.28,5424617.91,520332.47,5424597.14,520326.56,5424585.27,6752.87,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.24356,190.66,239.69,200.77,247.36,10.11,7.67,77.62,192.78,239.85,194.74,242.09,192.45,244.96,-5.5666,-0.2519,-2.0272,-2.6152,5.127,15.38,2.974,3.674,0.809,2.096,266.4,520331.34,5424597.45,520337.21,5424590.74,520330.36,5424582.11,6745.03,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.20944,187.66,229.62,195.03,245.16,7.36,15.55,114.47,194.87,229.78,189.74,236.4,192.95,233.75,-5.1701,0.2677,-3.3727,-2.7584,4.41,13.23,8.367,4.154,2.014,1.729,244.2,520337.6,5424627.66,520322.23,5424607.81,520331.84,5424615.75,6767.65,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.14162,178.22,220.03,185.25,232.61,7.03,12.58,88.42,178.38,223.84,181.58,226.48,185.09,223.84,-3.3666,-0.1438,-4.7078,-2.7394,6.711,20.13,4.15,4.401,0.943,2.648,0.0,520288.14,5424645.49,520297.73,5424637.55,520308.27,5424645.49,6805.88,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.11812,170.85,208.83,179.21,224.56,8.36,15.73,131.41,176.8,222.1,172.94,216.21,177.12,212.93,-3.3789,0.3143,-1.6963,-1.587,9.179,27.54,7.046,5.309,1.327,4.061,88.0,520283.39,5424650.69,520271.82,5424668.38,520284.35,5424678.21,6845.9,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.10656,194.74,231.07,201.13,242.43,6.39,11.36,72.57,194.9,231.23,197.77,235.13,198.09,239.99,-5.1364,-0.8681,-4.1216,-3.3754,9.327,27.98,4.841,4.879,0.992,1.367,290.0,520337.69,5424623.31,520346.32,5424611.62,520347.28,5424597.02,6752.79,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.10259,199.65,251.37,211.01,257.61,11.37,6.24,70.96,201.43,251.86,205.66,255.8,209.23,253.5,-4.1137,0.8955,-0.2132,-1.1438,7.965,23.9,5.777,4.249,1.36,2.988,348.1,520357.3,5424561.43,520369.97,5424549.6,520380.68,5424556.5,6692.98,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.09848,183.96,227.78,192.92,241.57,8.96,13.79,123.54,184.13,227.94,189.43,235.82,189.77,230.24,-5.5163,0.3541,-1.6666,-2.2763,6.091,18.27,9.502,5.592,1.699,5.294,337.8,520305.38,5424633.18,520321.3,5424609.54,520322.3,5424626.28,6769.51,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.09815,199.78,239.42,207.29,248.32,7.52,8.91,66.95,204.51,244.53,203.86,243.54,201.25,242.88,-7.8327,-1.5987,-1.3613,-3.5976,3.661,10.98,1.186,2.697,0.44,0.589,153.2,520366.54,5424583.42,520364.58,5424586.38,520356.74,5424588.36,6722.17,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.09557,203.43,250.45,211.12,264.0,7.69,13.55,104.2,203.59,254.25,206.8,256.89,208.72,252.6,-4.6574,1.3383,-1.7667,-1.6953,5.386,16.16,4.154,4.707,0.883,3.5,17.9,520363.78,5424554.25,520373.4,5424546.32,520379.16,5424559.21,6688.23,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.08952,191.96,235.6,200.39,250.71,8.43,15.11,127.37,200.23,235.77,194.39,241.68,198.6,240.37,-5.3053,-0.2134,-3.0958,-2.8715,4.875,14.63,8.308,4.416,1.881,3.539,250.6,520353.68,5424609.69,520336.16,5424591.96,520348.81,5424595.9,6746.63,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.08465,198.9,247.29,208.9,261.62,9.99,14.33,143.23,200.74,250.79,205.73,255.79,208.4,251.79,-1.9434,0.5647,-2.1709,-1.1832,7.728,23.18,7.069,4.806,1.471,4.311,352.6,520355.21,5424564.64,520370.2,5424549.64,520378.2,5424561.64,6692.84,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.08261,167.55,207.27,175.3,217.75,7.76,10.48,81.26,175.14,207.43,171.26,213.33,168.03,211.03,-5.9733,0.1142,-4.6628,-3.5073,7.969,23.91,7.055,3.962,1.781,3.505,206.9,520278.43,5424694.7,520266.79,5424677.02,520257.1,5424683.9,6855.49,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.06952,217.67,234.8,223.73,249.92,6.06,15.11,91.65,221.66,247.45,220.38,242.19,217.83,238.91,-7.5426,0.9798,-2.1199,-2.8943,9.362,28.09,5.41,4.161,1.3,0.986,114.1,520417.98,5424574.64,520414.15,5424590.42,520406.49,5424600.27,6689.09,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.06723,162.72,201.7,170.68,212.96,7.96,11.25,89.54,163.22,204.85,166.53,206.83,167.19,210.47,-4.1375,0.5116,-3.9269,-2.5176,6.891,20.67,3.865,3.701,1.044,1.561,305.3,520242.65,5424702.46,520252.59,5424696.51,520254.58,5424685.58,6879.2,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.06404,185.03,233.08,199.44,242.2,14.41,9.12,131.36,185.19,234.54,189.78,236.5,194.04,234.87,-4.9471,-0.163,-3.8021,-2.9707,8.848,26.54,4.984,4.558,1.093,1.783,357.9,520308.58,5424613.37,520322.33,5424607.51,520335.11,5424612.39,6767.37,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.0629,205.09,244.61,211.9,253.21,6.81,8.6,58.58,205.25,244.78,208.17,248.08,208.49,250.73,-6.134,-0.831,-3.5142,-3.4931,6.78,20.34,4.412,2.666,1.655,0.981,298.6,520368.75,5424582.67,520377.51,5424572.75,520378.48,5424564.81,6703.4,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,200,0,0.05424,166.57,211.89,182.48,220.33,15.92,8.43,134.24,175.02,220.16,173.37,216.27,177.01,213.68,-3.436,1.1643,-2.2271,-1.4996,6.786,20.36,4.231,4.477,0.945,2.726,73.0,520278.07,5424656.51,520273.1,5424668.18,520284.04,5424675.97,6844.83,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,200,200,1,0.67491,216.84,235.09,228.8,252.08,11.95,16.99,203.06,218.01,239.59,222.99,244.58,226.64,240.25,-6.5819,1.283,1.3865,-1.3041,8.66,25.98,7.055,5.665,1.245,4.598,355.6,520407.02,5424598.23,520421.96,5424583.25,520432.92,5424596.24,6678.49,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,200,200,0,0.45337,200.0,249.4,213.54,262.46,13.54,13.05,176.81,202.48,255.11,206.44,257.07,211.07,255.44,-6.8894,1.7185,-0.6182,-1.9297,8.596,25.79,4.422,4.904,0.902,1.806,357.8,520360.43,5424551.66,520372.33,5424545.79,520386.2,5424550.68,6688.65,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,200,200,0,0.0984,202.17,249.35,209.34,259.71,7.17,10.36,74.22,202.33,252.1,206.24,256.31,208.2,252.1,-3.6194,0.2664,-2.7918,-2.0483,5.864,17.59,5.743,4.639,1.238,4.207,0.0,520360.0,5424560.69,520371.72,5424548.07,520377.59,5424560.69,6690.65,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,200,200,0,0.06227,200.96,245.35,208.49,261.98,7.52,16.63,125.12,208.32,260.15,206.03,256.16,208.0,251.5,-5.063,0.3405,-2.369,-2.3638,8.655,25.96,4.602,5.053,0.911,2.137,92.2,520377.97,5424536.55,520371.1,5424548.52,520376.99,5424562.49,6691.42,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,240,1,0.49846,202.89,248.44,211.18,263.78,8.29,15.35,127.26,208.69,260.68,206.37,256.44,208.69,251.87,-4.6321,1.2568,-2.1762,-1.8505,8.816,26.45,4.838,5.127,0.944,2.322,90.0,520379.08,5424534.95,520372.11,5424547.69,520379.08,5424561.4,6690.1,,0,
kprcnn-warmup-v1,Bellingham_01_20260425,blaine-bellingham/I-5-north,trained,1,1,160,240,0,0.34925,199.49,252.03,214.99,261.13,15.5,9.1,141.04,202.62,253.82,206.58,256.74,211.85,256.09,-5.1719,2.0214,-0.2204,-1.1236,9.508,28.52,4.921,5.315,0.926,1.894,346.2,520360.87,5424555.55,520372.74,5424546.77,520388.56,5424548.72,6689.02,,0,
