model_id,scene,corridor,split,trained_on,labelled,window_x,window_y,is_window_top1,score,box_x0,box_y0,box_x1,box_y1,box_w_px,box_h_px,box_area_px,kp_blue_x,kp_blue_y,kp_red_x,kp_red_y,kp_green_x,kp_green_y,kp_score_blue,kp_score_red,kp_score_green,kp_score_mean,streak_len_px,streak_len_m,seg_blue_red_px,seg_red_green_px,spacing_ratio,collinearity_px,bearing_deg,blue_utm_x,blue_utm_y,red_utm_x,red_utm_y,green_utm_x,green_utm_y,dist_to_nearest_label_m,matched_label_idx,matched_bool,kp_err_px
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,120,0,0.2474,278.38,155.28,285.01,171.47,6.63,16.19,107.31,279.87,159.08,281.2,163.37,280.87,171.3,1.2904,3.9419,-5.507,-0.0916,12.265,36.8,4.495,7.937,0.566,0.973,274.6,693959.62,5155598.76,693963.6,5155585.88,693962.6,5155562.09,36.79,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,120,0,0.09853,283.1,141.21,291.89,162.67,8.79,21.47,188.69,287.82,158.87,287.82,152.6,286.2,144.67,4.3815,6.408,10.0063,6.9319,14.294,42.88,6.275,8.092,0.775,0.715,96.5,693983.47,5155599.38,693983.47,5155618.2,693978.59,5155641.98,1.68,26,1,0.927
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,120,0,0.07517,278.55,162.76,290.46,172.6,11.92,9.85,117.35,288.31,167.52,280.7,163.58,281.36,170.47,0.6469,-1.4027,-1.4045,-0.7201,7.553,22.66,8.572,6.926,1.238,6.604,203.0,693984.93,5155573.45,693962.1,5155585.27,693964.08,5155564.59,38.14,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,120,0,0.05354,274.33,158.73,290.12,166.74,15.79,8.01,126.51,287.65,159.85,280.74,163.38,287.65,162.1,1.3252,1.8001,-4.6247,-0.4998,2.243,6.73,7.756,7.027,1.104,6.909,270.0,693982.95,5155596.44,693962.22,5155585.86,693982.95,5155589.71,37.58,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,120,1,0.4007,284.14,141.5,290.15,162.06,6.01,20.56,123.62,287.78,158.58,287.46,152.94,286.83,144.98,3.8967,5.2224,9.3809,6.1667,13.627,40.88,5.645,7.982,0.707,0.077,94.0,693983.34,5155600.27,693982.39,5155617.18,693980.49,5155641.05,1.61,26,1,0.757
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,120,0,0.11048,280.3,164.72,288.41,182.78,8.11,18.07,146.55,281.11,167.18,281.76,164.88,283.38,177.69,-2.5155,-6.4667,4.0524,-1.6432,10.754,32.26,2.389,12.912,0.185,1.12,282.2,693963.32,5155574.46,693965.27,5155581.36,693970.13,5155542.93,39.83,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,120,0,0.07457,282.06,146.5,294.91,158.1,12.85,11.6,149.05,287.5,157.27,287.83,152.63,285.85,146.66,0.3919,2.2686,-1.1972,0.4877,10.735,32.21,4.653,6.286,0.74,1.038,98.8,693982.49,5155604.19,693983.48,5155618.11,693977.55,5155636.01,1.59,26,1,0.993
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,160,1,0.22296,78.24,207.81,87.57,221.94,9.33,14.13,131.82,83.74,212.57,83.07,214.54,80.41,219.47,-0.9477,0.3445,-2.4294,-1.0109,7.663,22.99,2.081,5.604,0.371,0.257,244.2,693371.21,5155438.28,693369.21,5155432.37,693361.22,5155417.58,500.65,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,160,0,0.16292,79.86,210.14,87.01,218.75,7.15,8.61,61.56,83.92,212.29,83.27,213.95,80.02,210.3,-2.2878,0.1388,-8.5962,-3.5818,4.377,13.13,1.779,4.882,0.364,1.77,153.0,693371.77,5155439.13,693369.82,5155434.16,693360.07,5155445.09,502.54,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,80,160,1,0.05038,125.39,179.33,137.73,186.91,12.34,7.58,93.62,135.62,185.1,131.4,183.12,127.5,182.79,-1.6603,-5.416,1.9791,-1.6991,8.443,25.33,4.663,3.912,1.192,0.749,164.1,693526.86,5155520.7,693514.19,5155526.64,693502.49,5155527.63,478.23,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,160,1,0.12369,278.99,165.4,290.75,174.34,11.76,8.94,105.18,288.62,172.19,285.36,170.2,281.11,170.86,0.7011,-2.8464,-0.5732,-0.9062,7.63,22.89,3.824,4.298,0.89,1.39,170.0,693985.87,5155559.43,693976.07,5155565.39,693963.33,5155563.41,51.77,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,240,160,0,0.10465,280.58,164.88,286.08,182.14,5.5,17.26,94.86,281.72,167.7,283.33,172.01,283.33,177.65,-3.2993,-6.7285,3.6736,-2.1181,10.088,30.26,4.608,5.643,0.817,0.904,279.2,693965.15,5155572.91,693970.0,5155559.97,693970.0,5155543.04,58.28,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,1,0.29526,303.79,179.1,311.0,196.33,7.21,17.23,124.28,306.9,181.92,307.56,187.22,306.9,193.52,1.769,2.7374,-6.7073,-0.7336,11.596,34.79,5.341,6.329,0.844,0.656,270.0,694040.7,5155530.24,694042.67,5155514.33,694040.7,5155495.45,117.93,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.08208,305.16,215.15,312.82,224.0,7.66,8.85,67.82,308.99,216.95,308.66,221.87,308.66,223.84,-0.2083,0.4374,-8.6286,-2.7998,6.89,20.67,4.927,1.966,2.506,0.095,267.2,694046.97,5155425.14,694045.97,5155410.39,694045.97,5155404.49,215.33,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.08057,305.25,188.97,311.5,209.11,6.24,20.14,125.79,308.05,192.76,308.38,198.38,307.39,192.76,0.953,4.638,-6.4644,-0.2911,0.657,1.97,5.624,5.7,0.987,5.614,180.0,694044.14,5155497.71,694045.13,5155480.86,694042.17,5155497.71,148.89,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.05223,280.26,163.39,289.33,179.82,9.06,16.43,148.9,281.72,166.84,283.99,170.13,283.01,177.02,-0.9077,-4.1452,6.6849,0.544,10.267,30.8,3.991,6.968,0.573,1.834,277.2,693965.16,5155575.48,693971.96,5155565.62,693969.04,5155544.93,52.32,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,160,0,0.05082,280.27,174.26,291.41,179.43,11.14,5.17,57.55,289.61,176.03,287.31,177.0,283.71,177.33,-0.7356,-2.9454,1.479,-0.734,6.037,18.11,2.49,3.618,0.688,0.456,192.4,693988.82,5155547.9,693981.94,5155544.99,693971.13,5155544.02,71.61,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,200,1,0.64223,78.68,207.57,86.02,223.47,7.34,15.9,116.63,83.62,212.04,82.67,214.69,80.43,220.32,-1.9863,0.175,-0.2012,-0.6708,8.872,26.62,2.817,6.057,0.465,0.06,248.9,693370.87,5155439.88,693368.0,5155431.93,693361.3,5155415.04,499.88,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,200,0,0.10373,59.33,243.84,67.16,262.15,7.83,18.31,143.32,61.13,258.99,63.74,252.0,61.45,258.99,-5.5524,0.3683,0.7765,-1.4692,0.326,0.98,7.463,7.355,1.015,6.992,0.0,693303.38,5155299.03,693311.21,5155320.01,693304.36,5155299.03,377.16,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,200,0,0.08514,79.54,208.45,88.22,218.22,8.68,9.77,84.82,84.2,212.2,83.56,213.83,86.46,215.13,-1.5152,0.3011,-7.5293,-2.9145,3.695,11.09,1.75,3.174,0.551,1.502,307.5,693372.61,5155439.4,693370.68,5155434.52,693379.37,5155430.61,503.13,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,80,200,1,0.11937,80.0,208.96,84.72,221.87,4.72,12.91,60.93,83.62,212.43,82.36,214.42,80.16,219.71,-2.2153,-0.0274,-1.8722,-1.3716,8.063,24.19,2.351,5.736,0.41,0.284,244.6,693370.86,5155438.7,693367.08,5155432.74,693360.47,5155416.86,500.41,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,200,1,0.86562,309.74,235.38,315.62,248.6,5.87,13.22,77.61,312.19,237.86,312.52,240.5,313.5,246.12,-1.4582,1.8649,1.0857,0.4975,8.365,25.09,2.664,5.703,0.467,0.09,279.0,694056.57,5155362.43,694057.55,5155354.5,694060.49,5155337.65,272.23,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,200,0,0.12339,308.68,226.6,314.95,242.12,6.27,15.52,97.23,311.15,229.41,311.81,233.7,312.8,241.95,4.0996,5.6846,-8.1895,0.5316,12.653,37.96,4.342,8.313,0.522,0.095,277.5,694053.46,5155387.78,694055.44,5155374.9,694058.41,5155350.14,252.04,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,200,0,0.07628,306.8,212.3,314.19,233.98,7.39,21.69,160.3,311.14,230.21,310.17,222.65,310.5,230.21,4.2527,3.3905,-5.5038,0.7132,0.643,1.93,7.62,7.565,1.007,7.559,180.0,694053.42,5155385.38,694050.52,5155408.06,694051.49,5155385.38,218.9,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,200,0,0.06607,290.35,226.72,302.89,238.33,12.54,11.61,145.64,292.5,234.85,299.43,232.86,302.73,238.17,3.8049,-6.7461,-7.5439,-3.495,10.755,32.27,7.211,6.251,1.153,4.032,342.0,693997.49,5155371.45,694018.29,5155377.43,694028.19,5155361.5,241.61,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,240,1,0.05257,33.96,276.57,41.22,292.85,7.26,16.28,118.16,37.43,290.02,37.43,286.04,38.75,290.02,3.1294,2.498,-7.8341,-0.7355,1.32,3.96,3.987,4.199,0.949,3.987,0.0,693232.28,5155205.93,693232.28,5155217.89,693236.24,5155205.93,265.49,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,240,1,0.20452,59.58,246.13,67.28,259.88,7.69,13.75,105.74,64.23,249.57,63.59,251.86,61.67,258.73,-3.0087,0.3438,-1.0072,-1.224,9.516,28.55,2.379,7.137,0.333,0.0,254.4,693312.69,5155327.3,693310.77,5155320.43,693305.0,5155299.81,377.47,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,240,0,0.19325,78.37,253.62,85.85,274.37,7.48,20.75,155.17,80.81,271.57,81.78,262.68,81.13,272.56,-7.7373,0.0416,-2.1455,-3.2804,1.04,3.12,8.945,9.901,0.903,3.707,288.2,693362.42,5155261.29,693365.34,5155287.96,693363.39,5155258.32,363.06,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,40,240,0,0.10072,78.26,257.32,86.79,268.44,8.53,11.12,94.83,83.34,260.75,82.03,262.39,84.66,265.0,-4.7342,0.9217,-2.1024,-1.9717,4.45,13.35,2.097,3.706,0.566,1.736,287.1,693370.03,5155293.75,693366.1,5155288.84,693373.97,5155280.99,364.16,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,80,240,1,0.1137,80.0,255.85,85.71,271.97,5.71,16.12,92.08,80.16,271.8,81.11,262.92,84.28,265.88,-7.197,-0.1018,-2.8314,-3.3767,7.217,21.65,8.932,4.34,2.058,4.297,55.1,693360.48,5155260.59,693363.33,5155287.23,693372.85,5155278.35,361.62,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,280,280,1,0.30558,329.63,305.5,341.18,318.61,11.55,13.11,151.42,332.11,308.28,334.75,311.56,340.36,316.48,3.0057,6.2,-2.2981,2.3025,11.628,34.88,4.208,7.459,0.564,0.465,315.2,694116.32,5155151.15,694124.24,5155141.31,694141.07,5155126.56,495.55,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,320,280,1,0.15382,367.92,315.87,376.34,329.4,8.42,13.53,113.9,370.35,327.26,371.32,321.32,374.24,318.35,-4.386,-1.4437,1.6691,-1.3869,9.719,29.16,6.018,4.161,1.446,1.484,66.4,694231.06,5155094.23,694233.97,5155112.05,694242.72,5155120.96,563.1,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,320,280,0,0.14384,354.05,306.97,368.39,319.47,14.34,12.5,179.28,356.82,317.0,362.03,313.38,356.82,316.67,-0.9021,-0.3503,-3.7396,-1.664,0.329,0.99,6.347,6.166,1.029,5.214,90.0,694190.46,5155124.99,694206.1,5155135.85,694190.46,5155125.98,529.6,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,320,280,0,0.07252,329.9,306.71,339.66,318.32,9.76,11.61,113.32,332.67,308.87,334.62,311.85,339.5,316.5,3.1913,4.2874,-4.764,0.9049,10.242,30.73,3.567,6.737,0.53,0.537,311.8,694118.0,5155149.4,694123.85,5155140.44,694138.49,5155126.51,496.27,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,320,280,0,0.05437,344.22,296.63,354.37,308.9,10.15,12.27,124.62,345.69,307.41,348.64,302.1,352.24,299.78,-7.1863,-3.2954,-3.2572,-4.5796,10.056,30.17,6.071,4.286,1.416,1.221,49.4,694157.07,5155153.76,694165.91,5155169.69,694176.72,5155176.65,482.54,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,360,280,1,0.34959,366.81,316.38,376.68,328.15,9.87,11.77,116.18,367.64,325.7,371.58,321.78,374.55,318.83,-5.0494,-1.2317,1.1549,-1.7088,9.741,29.22,5.566,4.175,1.333,0.0,44.8,694222.91,5155098.9,694234.75,5155110.67,694243.64,5155119.5,564.69,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,400,280,1,0.29344,413.88,320.32,420.62,339.32,6.75,18.99,128.15,417.57,336.15,417.25,330.49,416.93,336.15,0.9362,5.538,-1.9512,1.5077,0.643,1.93,5.673,5.673,1.0,5.664,180.0,694372.72,5155067.55,694371.75,5155084.54,694370.79,5155067.55,658.41,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,320,1,0.80541,29.07,367.36,38.33,381.38,9.27,14.02,129.94,35.19,369.81,34.2,373.72,34.53,378.61,1.8529,8.4326,0.4525,3.5793,8.829,26.49,4.037,4.903,0.823,0.697,265.7,693225.56,5154966.58,693222.59,5154954.84,693223.58,5154940.17,4.66,0,1,1.409
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,320,0,0.14004,39.06,338.22,46.54,355.5,7.48,17.28,129.18,41.17,352.34,42.47,348.36,43.13,343.71,1.8569,0.7638,2.088,1.5696,8.856,26.57,4.194,4.697,0.893,0.39,77.3,693243.52,5155018.97,693247.42,5155030.93,693249.38,5155044.88,81.18,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,320,0,0.11311,40.09,346.49,53.02,356.86,12.93,10.36,134.05,42.24,351.51,45.89,352.16,50.53,353.13,3.5603,2.2175,-1.433,1.4483,8.448,25.34,3.705,4.744,0.781,0.064,348.9,693246.72,5155021.46,693257.67,5155019.52,693271.6,5155016.6,73.9,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,320,0,0.09638,23.79,368.03,41.25,379.22,17.46,11.19,195.41,35.16,370.83,34.17,374.12,34.5,378.4,1.2458,4.8859,-1.0722,1.6865,7.599,22.8,3.437,4.292,0.801,0.699,265.0,693225.48,5154963.52,693222.51,5154953.65,693223.5,5154940.81,4.25,0,1,1.237
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,360,320,1,0.06767,412.64,321.72,423.85,337.45,11.21,15.73,176.35,416.76,324.51,417.75,330.08,417.09,336.63,-2.6538,3.566,-0.4446,0.1559,12.126,36.38,5.657,6.585,0.859,0.838,271.6,694370.28,5155102.48,694373.25,5155085.77,694371.27,5155066.12,658.29,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,400,320,1,0.97047,434.18,364.85,450.83,371.04,16.66,6.19,103.13,437.01,366.97,440.67,367.95,448.0,368.92,1.7079,1.8098,3.6485,2.3887,11.166,33.5,3.793,7.394,0.513,0.321,349.9,694431.02,5154975.09,694442.02,5154972.16,694464.0,5154969.23,790.66,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,400,320,0,0.4471,412.98,320.22,421.54,340.83,8.56,20.61,176.55,418.08,337.34,417.43,331.02,416.77,337.34,-1.7543,6.1465,7.1929,3.8617,1.318,3.95,6.351,6.351,1.0,6.317,180.0,694374.25,5155063.98,694372.28,5155082.93,694370.3,5155063.98,660.02,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,400,320,0,0.13356,421.88,328.23,429.13,342.64,7.25,14.41,104.5,426.66,340.19,425.67,335.93,422.04,330.36,3.3672,1.6535,-2.5415,0.8264,10.856,32.57,4.371,6.645,0.658,0.915,115.2,694399.98,5155055.44,694397.01,5155068.22,694386.13,5155084.92,686.56,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,400,320,0,0.12895,411.07,326.23,425.05,335.7,13.99,9.47,132.4,416.89,335.21,417.56,330.96,422.22,329.66,-4.6438,2.6188,0.7942,-0.4103,7.693,23.08,4.296,4.841,0.887,2.459,46.2,694370.68,5155070.38,694372.68,5155083.11,694386.67,5155087.03,660.11,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,520,320,1,0.09524,542.87,357.43,558.07,369.45,15.19,12.02,182.62,544.03,367.66,550.63,364.09,551.62,369.28,-4.2242,1.3278,-7.1708,-3.3557,7.768,23.31,7.51,5.291,1.419,4.876,347.9,694752.08,5154973.02,694771.9,5154983.74,694774.87,5154968.15,1010.67,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,520,320,0,0.05491,548.74,357.28,555.56,371.33,6.82,14.05,95.87,550.53,368.88,551.82,364.3,554.1,370.51,-1.771,0.3456,-2.0402,-1.1552,3.93,11.79,4.755,6.611,0.719,4.701,335.4,694771.58,5154969.37,694775.47,5154983.1,694782.3,5154964.47,1013.86,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,360,1,0.85893,29.75,406.51,36.29,418.56,6.54,12.05,78.84,33.84,408.62,33.18,411.88,33.51,415.79,1.6611,5.2179,-2.3361,1.5143,7.171,21.51,3.321,3.921,0.847,0.505,267.4,693221.51,5154850.13,693219.55,5154840.36,693220.53,5154828.64,112.33,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,360,0,0.84416,28.99,367.27,39.04,381.28,10.05,14.01,140.77,35.63,370.04,34.34,373.63,34.66,378.51,2.3312,9.6497,0.3581,4.113,8.527,25.58,3.811,4.898,0.778,0.879,263.5,693226.9,5154965.87,693223.01,5154955.12,693223.98,5154940.46,4.46,0,1,1.256
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,360,0,0.12044,37.19,404.24,53.17,411.97,15.98,7.73,123.57,40.35,406.01,45.01,408.27,49.34,410.2,0.9148,0.7123,-6.916,-1.763,9.916,29.75,5.177,4.74,1.092,0.076,335.0,693241.06,5154857.96,693255.04,5154851.19,693268.03,5154845.39,105.19,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,360,0,0.09673,4.84,396.24,19.7,406.9,14.86,10.66,158.48,17.23,403.74,12.93,401.74,17.23,404.4,0.588,2.6872,-6.231,-0.9852,0.667,2.0,4.736,5.053,0.937,4.293,270.0,693171.68,5154864.79,693158.8,5154870.79,693171.68,5154862.79,106.14,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,360,0,0.08658,24.6,368.38,42.37,376.04,17.76,7.67,136.21,35.29,370.45,34.96,373.65,28.71,373.33,2.1699,3.0361,-5.5528,-0.1156,7.18,21.54,3.212,6.259,0.513,2.796,203.6,693225.88,5154964.64,693224.89,5154955.05,693206.14,5154956.01,3.1,0,1,3.656
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,360,0,0.08544,35.35,389.63,43.09,397.95,7.73,8.32,64.36,40.02,396.45,39.7,394.46,40.02,397.12,-2.1078,-0.2581,-8.0645,-3.4768,0.666,2.0,2.023,2.683,0.754,0.322,270.0,693240.07,5154886.64,693239.11,5154892.63,693240.07,5154884.65,61.13,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,360,0,0.05767,35.21,397.93,41.87,407.64,6.66,9.72,64.67,40.37,404.89,40.04,401.97,39.7,398.09,-0.7118,-1.2594,-5.2477,-2.4063,6.834,20.5,2.934,3.901,0.752,0.047,95.6,693241.11,5154861.33,693240.11,5154870.08,693239.11,5154881.74,83.49,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,0,360,0,0.05131,31.59,405.09,40.22,417.45,8.63,12.36,106.63,34.08,408.18,34.08,411.76,33.75,415.66,-0.1693,3.3192,-5.0217,-0.6239,7.487,22.46,3.577,3.916,0.913,0.159,267.5,693222.24,5154851.46,693222.24,5154840.73,693221.24,5154829.02,111.82,,0,
kprcnn-warmup-v1,Yakima-Toppenish_03_20260614,Yakima (arid),trained,1,1,400,360,1,0.17222,432.06,364.54,449.68,372.47,17.61,7.93,139.66,436.55,367.35,440.2,368.34,448.84,369.33,0.7749,2.7294,1.363,1.6224,12.456,37.37,3.788,8.698,0.435,0.397,350.8,694429.64,5154973.96,694440.61,5154970.98,694466.53,5154968.01,790.81,,0,
